mature_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,project_id,n_normal,n_tumor
hsa-let-7e-3p,161.19472329402566,-0.37645291800947217,0.03345477881134699,-11.252590254214716,2.248890222991592e-29,6.153213526796439e-29,CPTAC-3,595,1061
hsa-let-7e-5p,16827.817284170676,0.15353061700873555,0.0347991855188161,4.411902598286985,1.0246620998160092e-05,1.3685317536525682e-05,CPTAC-3,595,1061
hsa-let-7g-5p,222884.29654175174,-0.04176896120253189,0.023108946869284865,-1.8074800828785875,0.07068745741198476,0.07651334675912635,CPTAC-3,595,1061
hsa-let-7i-3p,238.77673973352583,0.3120456049648792,0.03708177879397532,8.41506570379459,3.9267475590581e-17,7.547017259848251e-17,CPTAC-3,595,1061
hsa-let-7i-5p,72426.17421654798,0.4280815317606445,0.030362565271442658,14.09899090981203,3.852388597106839e-45,1.4054084326482357e-44,CPTAC-3,595,1061
hsa-mir-1-3p,19555.068824236867,-1.8471400715376785,0.10070915299498888,-18.341332605881306,3.8718862003011767e-75,2.1793188041695198e-74,CPTAC-3,595,1061
hsa-mir-100-5p,73191.52983986487,-0.2675874382941619,0.05341653817938088,-5.0094492719757024,5.458601190739772e-07,7.764219744229135e-07,CPTAC-3,595,1061
hsa-mir-101-3p,42240.371497613116,-0.10267926530670589,0.04020690497805832,-2.5537719295414543,0.010656303194441101,0.01231256146219881,CPTAC-3,595,1061
hsa-mir-105-5p,66.23381140244517,4.937229734939788,0.20619849752942146,23.94406261003584,1.0654594893162211e-126,1.74912932829413e-125,CPTAC-3,595,1061
hsa-mir-106b-3p,2959.172634898331,0.7926868764490826,0.035535312166724356,22.307018796681998,3.158584770359965e-110,3.3634659446535846e-109,CPTAC-3,595,1061
hsa-mir-107,8817.477180353211,-0.17774786189183958,0.02996184310600351,-5.932474222729773,2.9840325034307594e-09,4.702835225406877e-09,CPTAC-3,595,1061
hsa-mir-10a-3p,1273.8807233834204,0.5823879930822793,0.0728952715465004,7.989379567792266,1.3561953828299133e-15,2.5324217101184162e-15,CPTAC-3,595,1061
hsa-mir-10b-3p,709.2622209930779,-0.524847440781917,0.09522124292233242,-5.511873450444361,3.5503416373194455e-08,5.42183955466613e-08,CPTAC-3,595,1061
hsa-mir-10b-5p,210692.156789566,-0.6832833395351396,0.09612002387326843,-7.108647210034297,1.1718586333006084e-12,2.0339748965658135e-12,CPTAC-3,595,1061
hsa-mir-1180-3p,767.1663551014184,0.5050666287970591,0.044036433877109066,11.469289956732892,1.881971138578765e-30,5.221807243662206e-30,CPTAC-3,595,1061
hsa-mir-122-3p,11.958586442536237,5.514867820902991,0.2926661669773552,18.84354408936411,3.31974173195111e-79,1.981785215740511e-78,CPTAC-3,595,1061
hsa-mir-122-5p,486.9894864300786,5.027585631679578,0.15797341174868418,31.825517826239235,2.8721289461561493e-222,2.829047011963807e-220,CPTAC-3,595,1061
hsa-mir-124-3p,306.43251318318306,3.078025982622444,0.15824552347673987,19.450951376042408,2.8607386839941805e-84,1.910391595752046e-83,CPTAC-3,595,1061
hsa-mir-1247-5p,298.1649759468633,-0.5934727785677687,0.08835226538512102,-6.717120109833795,1.8535118631296367e-11,3.107590102438625e-11,CPTAC-3,595,1061
hsa-mir-1251-5p,2.932231491953432,-1.743231866563645,0.1947659284197899,-8.950394356482926,3.5421462914929405e-19,7.120436932899074e-19,CPTAC-3,595,1061
hsa-mir-125a-3p,142.50763451549827,0.058691026511208,0.03556894901352741,1.650063556527546,0.0989299375418932,0.10591955269430957,CPTAC-3,595,1061
hsa-mir-125a-5p,156577.58492649466,-0.5997369745056443,0.037543285535001636,-15.974546871943565,1.92246341364247e-57,8.911183352648627e-57,CPTAC-3,595,1061
hsa-mir-125b-1-3p,168.43516517376094,0.6231276279573656,0.0665665409787887,9.360973528066062,7.900533702047492e-21,1.7103353179157758e-20,CPTAC-3,595,1061
hsa-mir-125b-2-3p,1423.480317071369,-0.2308132796566439,0.05754983577319649,-4.010667911656212,6.054722253195391e-05,7.821510058226177e-05,CPTAC-3,595,1061
hsa-mir-125b-5p,147094.04047710507,-0.16752810596346518,0.051234462010841475,-3.269832440672752,0.0010761120702928078,0.0013126568287782237,CPTAC-3,595,1061
hsa-mir-126-3p,61195.28999034011,-1.1073888520305877,0.05745360436227732,-19.27448876919675,8.796522240165158e-83,5.590048004233988e-82,CPTAC-3,595,1061
hsa-mir-126-5p,11566.843690288568,-0.7952095204530338,0.05429823555187765,-14.645218437959633,1.445359985582229e-48,5.638334993261369e-48,CPTAC-3,595,1061
hsa-mir-1269a,133.04402150490446,3.021866290650368,0.2046392197312754,14.766799319400112,2.3983506197402012e-49,9.544950951289285e-49,CPTAC-3,595,1061
hsa-mir-127-3p,1621.3960467390327,0.08752103014380766,0.06800862998750391,1.2869106488380815,0.19812543320687004,0.20927994821315496,CPTAC-3,595,1061
hsa-mir-127-5p,229.79807353208489,0.11906194529059626,0.06823905715627519,1.7447771152220184,0.08102367382596785,0.08722220624981239,CPTAC-3,595,1061
hsa-mir-1271-5p,978.6563363307257,0.9123354566369256,0.056915072249427795,16.029768927265096,7.91766200503198e-58,3.758504614436868e-57,CPTAC-3,595,1061
hsa-mir-128-3p,10274.303786456772,0.8562736745689753,0.053675983657873336,15.952640570628365,2.7310124133249853e-57,1.251184756802377e-56,CPTAC-3,595,1061
hsa-mir-1287-5p,64.11356369250382,0.22176868405569633,0.04055153459213736,5.468811138375405,4.530641884319838e-08,6.865665009315446e-08,CPTAC-3,595,1061
hsa-mir-129-2-3p,52.195053330366505,1.3996570964357946,0.13490455893874703,10.37516528311919,3.216552857978167e-25,7.774980527873605e-25,CPTAC-3,595,1061
hsa-mir-129-5p,175.15663612577623,0.803079297650882,0.11881244990990995,6.759218400595396,1.3873812772268051e-11,2.3360180479801763e-11,CPTAC-3,595,1061
hsa-mir-1296-5p,340.2681679162188,0.09931171318297347,0.045499405589297874,2.1827035297870583,0.029057649825106707,0.03243261765181882,CPTAC-3,595,1061
hsa-mir-1298-3p,0.6534128175306698,0.23486845103964324,0.3480250464320681,0.6748607706471144,0.49976422629311545,0.5114470263882791,CPTAC-3,595,1061
hsa-mir-1298-5p,12.314875143773246,-1.0033672656285297,0.13197320894737924,-7.6028102493786855,2.8976821512276905e-14,5.261229343703733e-14,CPTAC-3,595,1061
hsa-mir-1301-3p,1030.969348686827,1.0212782592214857,0.03654287760170245,27.947395669078524,7.090685626817238e-172,2.5397546699690836e-170,CPTAC-3,595,1061
hsa-mir-1307-3p,1363.8298156228775,0.6966947785144614,0.03856314371775946,18.066337734638918,5.868210760121903e-73,3.2112153326222633e-72,CPTAC-3,595,1061
hsa-mir-1307-5p,151.70406041662244,0.9077759833707202,0.044535580726152414,20.383162598745486,2.359091677294562e-92,1.7874656170270335e-91,CPTAC-3,595,1061
hsa-mir-130a-3p,700.9632248101842,-0.7069660353265487,0.03418342485888482,-20.6815448786957,5.078810153598673e-95,4.0021024010357544e-94,CPTAC-3,595,1061
hsa-mir-130b-3p,363.10662408171004,1.5458880976782867,0.0547372546324311,28.241973552732187,1.7860486256534442e-175,7.81892398341619e-174,CPTAC-3,595,1061
hsa-mir-130b-5p,1096.5182295873124,1.3699859761551005,0.05036980112832805,27.198558371607675,6.754972085035292e-163,1.901042143931361e-161,CPTAC-3,595,1061
hsa-mir-132-3p,1948.9915760789356,0.3198078947954364,0.0406437889225643,7.868555153771304,3.587603874451413e-15,6.636225007201205e-15,CPTAC-3,595,1061
hsa-mir-132-5p,364.10069711691744,0.10838499634437433,0.0402626658954005,2.6919478363889446,0.007103605497054693,0.008329823112617707,CPTAC-3,595,1061
hsa-mir-1323,7.228217308051374,0.7562858558693791,0.14174081081148654,5.335695848919826,9.517883167132142e-08,1.409791717236866e-07,CPTAC-3,595,1061
hsa-mir-133a-3p,4070.9026978563716,-2.501873902492046,0.10493592022395253,-23.84192083275763,1.2282050866868037e-125,1.9356512166184026e-124,CPTAC-3,595,1061
hsa-mir-133a-5p,110.49995481411243,-1.824516538482048,0.11379522169745926,-16.03333172752002,7.476450962727659e-58,3.5923435113593873e-57,CPTAC-3,595,1061
hsa-mir-133b,61.64380597343016,-1.9519062822141862,0.1393855669897603,-14.003647037268784,1.4807279363349131e-44,5.255917179423025e-44,CPTAC-3,595,1061
hsa-mir-134-5p,133.99137133078307,0.6759420407650387,0.07278940721250697,9.286269343994542,1.5979101119280376e-20,3.36671970106763e-20,CPTAC-3,595,1061
hsa-mir-135a-5p,3309.1930937000725,-1.4392119772262457,0.10511380262392735,-13.691940937342075,1.1343808014338693e-42,3.9552746527871197e-42,CPTAC-3,595,1061
hsa-mir-135b-5p,5431.446880917004,1.6810410231207749,0.07657942385804538,21.951601858965486,8.360320950003903e-107,7.88337394154752e-106,CPTAC-3,595,1061
hsa-mir-136-3p,228.6203883973383,-0.30066240195862726,0.06745981488321748,-4.456911162284044,8.3149040250963e-06,1.1143102673088239e-05,CPTAC-3,595,1061
hsa-mir-136-5p,10.771237441159244,-0.31373807007804944,0.08796234401435675,-3.5667315780812157,0.00036146138987678454,0.00045500251633052107,CPTAC-3,595,1061
hsa-mir-137-3p,75.71713411487569,2.744386708899823,0.13999182879737823,19.603906402794415,1.4319744740090057e-85,1.0074963263563362e-84,CPTAC-3,595,1061
hsa-mir-138-5p,351.7710349284709,-1.0512917875773558,0.10097941494875033,-10.410951460858765,2.210016808091584e-25,5.408364114211702e-25,CPTAC-3,595,1061
hsa-mir-139-3p,98.19423015974617,-0.9882652724231445,0.06968146132949794,-14.182614049237607,1.1739089597304459e-45,4.3226180386336046e-45,CPTAC-3,595,1061
hsa-mir-140-3p,38159.17914650708,-0.40693401693942916,0.042226098851493823,-9.637026104888047,5.578054772390965e-22,1.2346930226528315e-21,CPTAC-3,595,1061
hsa-mir-140-5p,673.3827766361866,-0.3653733077942694,0.04295338323276036,-8.50627541524135,1.7961001517867456e-17,3.486026895586098e-17,CPTAC-3,595,1061
hsa-mir-141-3p,919.7074481966189,0.5589726440207118,0.1036428775478988,5.393256702684478,6.919199210037707e-08,1.039927790551159e-07,CPTAC-3,595,1061
hsa-mir-141-5p,17.08632062621402,1.148442742887247,0.1130565969571025,10.158122336930104,3.048914848939915e-24,7.324832015136137e-24,CPTAC-3,595,1061
hsa-mir-142-3p,784.8278757700893,0.6416809560890239,0.05889921893445381,10.894557987315938,1.223592468471016e-27,3.1509505397227475e-27,CPTAC-3,595,1061
hsa-mir-142-5p,4088.237402124261,0.11109282024389253,0.057509268327996514,1.9317376741830428,0.05339189223871871,0.05811161751948942,CPTAC-3,595,1061
hsa-mir-143-3p,316202.1472057286,-0.7884712048173513,0.056129580887382645,-14.047338183396121,7.998426467726799e-45,2.864890934803963e-44,CPTAC-3,595,1061
hsa-mir-143-5p,451.98958044490314,-0.25824223101433763,0.05072084949786704,-5.091441361312324,3.5535177350885456e-07,5.128520101190062e-07,CPTAC-3,595,1061
hsa-mir-144-3p,214.50255172372982,0.28857183681163057,0.09033857324980114,3.194336886566512,0.0014015246092389918,0.0017043231359264285,CPTAC-3,595,1061
hsa-mir-144-5p,1936.154681049369,-0.9370002462436459,0.08019649191093058,-11.683805911165237,1.5423182110136797e-31,4.403430254633259e-31,CPTAC-3,595,1061
hsa-mir-145-3p,12224.961183371923,-0.8813263315799521,0.05653699989224968,-15.588487773663559,8.717276321021576e-55,3.7332683374809795e-54,CPTAC-3,595,1061
hsa-mir-145-5p,38298.06503055891,-1.203821774062763,0.0571822600376067,-21.05236437438907,2.1755212471868627e-98,1.8237348327481358e-97,CPTAC-3,595,1061
hsa-mir-146a-5p,11998.453336022465,0.14588309572474062,0.05770016537254072,2.5282959725132055,0.011461768282986517,0.01316599622010696,CPTAC-3,595,1061
hsa-mir-146b-3p,646.5611653288825,-0.15223854971051978,0.0556032280770715,-2.737944449906798,0.006182451788988205,0.00731497298757163,CPTAC-3,595,1061
hsa-mir-146b-5p,93938.15425123,-0.10187788196152316,0.0579126250107017,-1.759165327814049,0.0785494314998168,0.08479034523541869,CPTAC-3,595,1061
hsa-mir-148a-3p,42604.562351917855,0.40636306517068904,0.062481266585736814,6.503758444350315,7.833765336493821e-11,1.2807068641404836e-10,CPTAC-3,595,1061
hsa-mir-148a-5p,308.8478267513837,0.20704150786820696,0.05711890443695129,3.624745780912911,0.000289245830992914,0.00036526556862566704,CPTAC-3,595,1061
hsa-mir-148b-3p,3635.7913618823445,0.41358356726236956,0.032746921906286364,12.62969290505972,1.448423973988067e-36,4.529198775803956e-36,CPTAC-3,595,1061
hsa-mir-148b-5p,45.557101651880394,0.3196297204631627,0.0355588282412205,8.988758524181106,2.500387248026675e-19,5.078106060425309e-19,CPTAC-3,595,1061
hsa-mir-149-5p,1376.386684916653,1.025659036715232,0.07685473777987364,13.345423669948772,1.2595245078402937e-40,4.241475693069023e-40,CPTAC-3,595,1061
hsa-mir-150-5p,9012.310669599987,-0.34483997278165185,0.0625807080743532,-5.510323922381025,3.5817394544828276e-08,5.448669285970016e-08,CPTAC-3,595,1061
hsa-mir-151a-3p,5398.353236465922,0.427539729768745,0.027145915139394995,15.749689320596381,6.901955737752961e-56,3.0554725400838947e-55,CPTAC-3,595,1061
hsa-mir-151a-5p,18076.489586589818,0.21746149895301098,0.023541191999863077,9.23748886438188,2.5234982128618835e-20,5.2606259040612806e-20,CPTAC-3,595,1061
hsa-mir-152-3p,2641.6077236028777,0.2623504236125332,0.046006045865339795,5.702520585673365,1.1804864965235288e-08,1.8168424985557437e-08,CPTAC-3,595,1061
hsa-mir-153-3p,4.827612019306057,1.7636458380427715,0.14352051630467189,12.288458009019585,1.0447997181839397e-34,3.142374724919635e-34,CPTAC-3,595,1061
hsa-mir-154-3p,91.4873107867251,0.552217343337368,0.07130061846527137,7.744916597130758,9.564460583781428e-15,1.752743009306922e-14,CPTAC-3,595,1061
hsa-mir-154-5p,54.6404740458195,-0.283171610662218,0.07465887621026462,-3.792872663455462,0.00014891452836819272,0.00018987807177044637,CPTAC-3,595,1061
hsa-mir-155-5p,13669.946778443611,1.1589023959312066,0.060877748528935204,19.036551514062317,8.49393889210275e-81,5.312082418235688e-80,CPTAC-3,595,1061
hsa-mir-15a-5p,1629.3931882872662,0.04774055565984669,0.03435283261948883,1.3897123474109911,0.16461624386482632,0.17435161312564937,CPTAC-3,595,1061
hsa-mir-15b-3p,326.5803928939445,0.7148811564434662,0.044680779873982446,15.999746612743,1.2829617688218637e-57,6.017701629950171e-57,CPTAC-3,595,1061
hsa-mir-15b-5p,15525.372835811866,0.08082512043806533,0.03366314700777759,2.400997162249607,0.016350463295823174,0.018511731432627385,CPTAC-3,595,1061
hsa-mir-181a-2-3p,1506.2267556114011,0.46223524125579435,0.03669115583102177,12.59800163790376,2.1656198869552397e-36,6.718537287089483e-36,CPTAC-3,595,1061
hsa-mir-181a-3p,722.9415467453731,0.2836782517093959,0.043151184072939,6.574054867877807,4.8963175150810434e-11,8.105668491352651e-11,CPTAC-3,595,1061
hsa-mir-181b-5p,15973.915844834382,0.39927194270143657,0.040141738667366325,9.946553287340022,2.6106893809247292e-23,6.050656565202021e-23,CPTAC-3,595,1061
hsa-mir-181c-3p,213.51461635455956,1.1330079706531233,0.056772071376645944,19.957136373206268,1.299485928412758e-88,9.309044650811395e-88,CPTAC-3,595,1061
hsa-mir-181c-5p,635.3842134579056,0.5667230321551111,0.05114235107555707,11.081286257603637,1.546349148990241e-28,4.144636494572482e-28,CPTAC-3,595,1061
hsa-mir-181d-5p,390.6646207919075,0.9587042025710882,0.05061236554814358,18.942094331851532,5.131472739613584e-80,3.1590629053246126e-79,CPTAC-3,595,1061
hsa-mir-183-5p,15619.40397976113,1.9035113947058457,0.07287569654968076,26.11997531177195,2.162482125783135e-150,4.733433097547529e-149,CPTAC-3,595,1061
hsa-mir-184,200.236273221536,0.14801378911166405,0.12679669525114018,1.1673315997589697,0.2430764821163981,0.2540374905937954,CPTAC-3,595,1061
hsa-mir-185-3p,26.954405748281232,0.4589002823017826,0.04756793486428243,9.64726098812331,5.048615849622452e-22,1.1238161834752804e-21,CPTAC-3,595,1061
hsa-mir-185-5p,4289.71033328546,0.1543007936132973,0.033684113432235256,4.580818014513437,4.631607472709811e-06,6.336296334193283e-06,CPTAC-3,595,1061
hsa-mir-186-5p,11457.964107395494,-0.015433321275699267,0.02165871420947548,-0.7125686745036479,0.476112701671879,0.4885114699445842,CPTAC-3,595,1061
hsa-mir-187-3p,120.846467872015,0.8306431258507461,0.09914205851996091,8.378312274840525,5.369203452902849e-17,1.0269253206037488e-16,CPTAC-3,595,1061
hsa-mir-18a-3p,52.93214622010151,1.0368049585059496,0.04861427322289192,21.32717183186706,6.353496896017874e-101,5.562839504513428e-100,CPTAC-3,595,1061
hsa-mir-190a-5p,472.9986222050893,-0.4794106050930912,0.0796941807254049,-6.0156287539356645,1.7918981096498539e-09,2.846805867750171e-09,CPTAC-3,595,1061
hsa-mir-190b-5p,127.34954444217749,0.34275530066214477,0.0875356622865939,3.915607555923385,9.017683152323812e-05,0.00011611003797436543,CPTAC-3,595,1061
hsa-mir-191-3p,43.27669406436874,0.10192028343769881,0.04480412491693318,2.2747968769986904,0.02291811767444557,0.025725750324021527,CPTAC-3,595,1061
hsa-mir-191-5p,75032.06184395797,0.26279992195665736,0.028723663079507245,9.14924817316043,5.733114473499239e-20,1.1764828659159896e-19,CPTAC-3,595,1061
hsa-mir-1911-5p,3.174640819719156,1.2275237450715366,0.2528276867102188,4.85517927662122,1.2027787764598068e-06,1.6804781486707937e-06,CPTAC-3,595,1061
hsa-mir-192-3p,39.68202670997499,-0.8840782319938919,0.13508327255525726,-6.544690658365937,5.961866107894364e-11,9.787396860459914e-11,CPTAC-3,595,1061
hsa-mir-193a-5p,2321.4635309224163,0.09332720434043928,0.044001019015672695,2.1210237041827855,0.03391980768276025,0.03754046131181892,CPTAC-3,595,1061
hsa-mir-193b-3p,2118.221356424419,0.2928818737903671,0.05930765624280742,4.938348475470005,7.878696117408651e-07,1.1126187348598597e-06,CPTAC-3,595,1061
hsa-mir-193b-5p,56.39599153833786,0.5492045227396865,0.058788431554939104,9.34205094800739,9.448582202367187e-21,2.034284911329329e-20,CPTAC-3,595,1061
hsa-mir-194-3p,98.54643668525046,-1.0754434788831384,0.11794362061509316,-9.118284425003608,7.63228904167532e-20,1.5580942395958944e-19,CPTAC-3,595,1061
hsa-mir-194-5p,16141.236907899753,-0.8157565725600376,0.11465945508563966,-7.114603605526866,1.1223493302328267e-12,1.956662106689087e-12,CPTAC-3,595,1061
hsa-mir-195-3p,271.70886421196036,-0.40398565854546753,0.04342164846261432,-9.303784468093049,1.355336796975064e-20,2.8709822473557804e-20,CPTAC-3,595,1061
hsa-mir-195-5p,10194.250351583427,-0.5945253167038147,0.042279635705119986,-14.061741705873278,6.526006807534835e-45,2.3589419102465365e-44,CPTAC-3,595,1061
hsa-mir-196a-5p,4562.255458726716,1.000599116082655,0.12191478809464107,8.207364600477355,2.2609620147203808e-16,4.2827838163453363e-16,CPTAC-3,595,1061
hsa-mir-196b-5p,2927.3904818208293,0.9802423845533966,0.11034114095871145,8.883743416430628,6.464730086254737e-19,1.279951584916767e-18,CPTAC-3,595,1061
hsa-mir-197-3p,3640.6532160862967,-0.07482752581295456,0.02696104194856284,-2.775394436005588,0.00551347949840424,0.006582760370822031,CPTAC-3,595,1061
hsa-mir-199a-3p,73903.9889556885,-0.1951080966864915,0.05571960824236692,-3.501605679598789,0.0004624635217878617,0.0005747969324429575,CPTAC-3,595,1061
hsa-mir-199a-5p,13646.208788584354,-0.31293022257495273,0.058028757844201105,-5.392674842620714,6.941649972460782e-08,1.039927790551159e-07,CPTAC-3,595,1061
hsa-mir-199b-3p,73777.17870345528,-0.1949525529678474,0.05571310074486854,-3.499222810459055,0.0004666164842577364,0.0005781348893004658,CPTAC-3,595,1061
hsa-mir-199b-5p,13843.825907664528,-0.50671045894593,0.08776148578452656,-5.7737224297912855,7.753913095988877e-09,1.2075263872804811e-08,CPTAC-3,595,1061
hsa-mir-19a-3p,475.2430472394802,1.2683682143697665,0.05071720842021419,25.008636198206787,4.924365660556595e-138,9.239047953615707e-137,CPTAC-3,595,1061
hsa-mir-19b-3p,3932.3038032232357,0.6823625386997099,0.03952615374348851,17.263570422966374,8.846764615669683e-67,4.4687503315049424e-66,CPTAC-3,595,1061
hsa-mir-200a-3p,17960.688151187205,0.6834480634330435,0.07338503964064083,9.313179726819255,1.2406148685398379e-20,2.642174368674033e-20,CPTAC-3,595,1061
hsa-mir-200a-5p,752.0438796146964,1.015571847187447,0.07605210456289468,13.353632394848121,1.128109789312947e-40,3.8316832499077685e-40,CPTAC-3,595,1061
hsa-mir-200b-5p,1654.8170299620965,0.9240229815290735,0.07617541209267555,12.130199970627013,7.307078566578398e-34,2.1646533497984128e-33,CPTAC-3,595,1061
hsa-mir-200c-3p,81705.82078143233,0.7561629929466323,0.10367343934800764,7.293700273686964,3.0155590321330586e-13,5.327938379643162e-13,CPTAC-3,595,1061
hsa-mir-203a-3p,24632.815783148664,-0.5728459843020725,0.12306539006452082,-4.65480980478541,3.2427990797427757e-06,4.467352578386901e-06,CPTAC-3,595,1061
hsa-mir-204-5p,15766.07082875161,-1.448439503625108,0.1290615082107523,-11.222862057832643,3.1491080607870977e-29,8.498277917466552e-29,CPTAC-3,595,1061
hsa-mir-205-5p,78824.24354388748,1.2714490590006524,0.16271973497860712,7.8137360484750715,5.5517294930496945e-15,1.0221408505895232e-14,CPTAC-3,595,1061
hsa-mir-206,298.90709894343416,-0.8785792634067895,0.23157007554998985,-3.7940103500857023,0.0001482334906958721,0.00018962336147458964,CPTAC-3,595,1061
hsa-mir-20a-5p,8977.476997841888,0.5812764405263778,0.03659772704084473,15.882856328144284,8.329725669833212e-57,3.772312544729064e-56,CPTAC-3,595,1061
hsa-mir-20b-5p,458.59037888627347,0.33701484499108186,0.07981665751878997,4.222362292128605,2.4175510457717248e-05,3.1856692710169215e-05,CPTAC-3,595,1061
hsa-mir-21-3p,794.3883933243949,1.3528147963107897,0.05172998520202684,26.151463044644075,9.484756845955518e-151,2.198231880768514e-149,CPTAC-3,595,1061
hsa-mir-210-3p,1094.7360242581126,2.603953185815632,0.05654095904763903,46.054280466336806,0.0,0.0,CPTAC-3,595,1061
hsa-mir-211-5p,57.96911971735397,0.0032355650880703433,0.11372362779741908,0.02845112445615961,0.9773023492648375,0.9773023492648375,CPTAC-3,595,1061
hsa-mir-212-3p,84.0376122131139,0.42546286304664704,0.05159485557802695,8.24622645572133,1.634747413248751e-16,3.1115482165217776e-16,CPTAC-3,595,1061
hsa-mir-214-3p,5693.124580607536,-0.14964031395646124,0.06087250456539561,-2.4582578789033063,0.01396128822101428,0.015898114332600074,CPTAC-3,595,1061
hsa-mir-214-5p,381.3531873226904,-0.20304008752285238,0.060189246405454165,-3.373361516359731,0.000742563883043559,0.0009114335511500381,CPTAC-3,595,1061
hsa-mir-215-3p,6.438171700323435,0.7945003728748432,0.1825067515335226,4.353265652908793,1.3412445865263317e-05,1.7853052942276173e-05,CPTAC-3,595,1061
hsa-mir-215-5p,75.29626095296962,0.557391111870478,0.10795150350848044,5.163347371319293,2.425723812995284e-07,3.5397599345190443e-07,CPTAC-3,595,1061
hsa-mir-216a-3p,10.26983278380272,-0.48917444237724883,0.17743286677348066,-2.7569550741788578,0.005834236675731518,0.0069237628019223445,CPTAC-3,595,1061
hsa-mir-216a-5p,24.43721992863767,-0.7450856049376678,0.14753399995450958,-5.050263703061033,4.412005717495635e-07,6.344270995230949e-07,CPTAC-3,595,1061
hsa-mir-216b-5p,189.57164712978562,-1.4167982518210056,0.14426354240170408,-9.82090296851237,9.152005478354508e-23,2.0723506657883196e-22,CPTAC-3,595,1061
hsa-mir-217-5p,196.66659578636921,-1.1124639511955572,0.12412827862279355,-8.9622120240317,3.1822922278062023e-19,6.429862244900737e-19,CPTAC-3,595,1061
hsa-mir-218-5p,5491.447418386136,-0.8424310646938817,0.06633383296048558,-12.699870143124546,5.922790123576991e-37,1.8668634469514677e-36,CPTAC-3,595,1061
hsa-mir-219a-2-3p,369.3311553802328,7.538983975464425,0.2625614668825199,28.713215480463692,2.609535153931742e-181,1.4687955009272947e-179,CPTAC-3,595,1061
hsa-mir-219a-5p,6.243268896045576,2.1326026269956104,0.1385902427347931,15.387826624104902,1.975572445106193e-53,8.280590886934469e-53,CPTAC-3,595,1061
hsa-mir-22-3p,9476.446479347775,-0.061004705307689276,0.035609060632768356,-1.7131792926756177,0.08667955996211751,0.09305653031355396,CPTAC-3,595,1061
hsa-mir-22-5p,2141.36406106398,-0.0025106173178423255,0.03138500330239664,-0.07999417089915069,0.9362418920634261,0.9386241869541727,CPTAC-3,595,1061
hsa-mir-221-3p,35600.431943403135,0.19405312548870743,0.050795146124792814,3.820308440730939,0.00013328488922724398,0.0001710561770538571,CPTAC-3,595,1061
hsa-mir-221-5p,1635.7182752111357,0.24938484498091804,0.05111153484276008,4.87922825538555,1.0650175161612285e-06,1.493298581379089e-06,CPTAC-3,595,1061
hsa-mir-223-3p,20693.41937560869,-0.16600765981121707,0.06496293399434858,-2.555421216437959,0.01060593672132165,0.012290409024119795,CPTAC-3,595,1061
hsa-mir-223-5p,151.4199678116081,-0.4261768568597693,0.06208416708986124,-6.864501479788183,6.672384908607296e-12,1.133155023272101e-11,CPTAC-3,595,1061
hsa-mir-224-5p,11369.420681358619,1.1587643395317213,0.07957302327357882,14.562276156679268,4.8805309356231834e-48,1.8852246947407198e-47,CPTAC-3,595,1061
hsa-mir-23a-3p,193893.7662259381,0.06362398806816567,0.027311200573910475,2.32959323395485,0.019827660102841423,0.022384235187735017,CPTAC-3,595,1061
hsa-mir-23a-5p,209.68508352891874,-0.8708711384514838,0.0715242012212935,-12.17589464238877,4.177877614614092e-34,1.2470331667863274e-33,CPTAC-3,595,1061
hsa-mir-23b-3p,82430.27028950509,-0.5035493442522386,0.029905468735466928,-16.838035501347793,1.2842987716322762e-63,6.325171450288959e-63,CPTAC-3,595,1061
hsa-mir-24-1-5p,351.3519906137087,-0.5037367424226025,0.0381644135674977,-13.199121782172602,8.876384417273774e-40,2.938903748240224e-39,CPTAC-3,595,1061
hsa-mir-24-2-5p,937.1457917384481,0.07274482864776068,0.029181852031765727,2.492810551180053,0.01267364473545769,0.014473669639914,CPTAC-3,595,1061
hsa-mir-24-3p,44563.48694465253,0.027168233190202055,0.02650446792744709,1.0250435234003543,0.30534265180729336,0.31742745333000943,CPTAC-3,595,1061
hsa-mir-25-3p,17741.40885030851,0.38272781842999853,0.03507190777648336,10.912660379616636,1.0027802264031465e-27,2.5993119026502612e-27,CPTAC-3,595,1061
hsa-mir-25-5p,144.4378094734272,1.449269928925864,0.04746389330939717,30.534156131665863,9.178756419900204e-205,7.232860058881361e-203,CPTAC-3,595,1061
hsa-mir-26a-5p,831658.1769167836,-0.636849572291177,0.02901184095167254,-21.951367145298732,8.403596587436442e-107,7.88337394154752e-106,CPTAC-3,595,1061
hsa-mir-26b-3p,99.45965553888625,-0.5866340940507672,0.02605083533864599,-22.518820852569938,2.7149646860894125e-112,3.24150329187645e-111,CPTAC-3,595,1061
hsa-mir-26b-5p,136428.1393720856,-0.4951780754446842,0.02254384497042521,-21.965111811862517,6.210415013225305e-107,6.117258788026925e-106,CPTAC-3,595,1061
hsa-mir-27a-3p,32348.452600655335,0.16893418913188926,0.03553939414238463,4.753434694330276,1.999897220645091e-06,2.7745052990639642e-06,CPTAC-3,595,1061
hsa-mir-27a-5p,668.7270857553935,-0.9301073891057635,0.07058464610140168,-13.177191364954558,1.1872922453890839e-39,3.8660590469694134e-39,CPTAC-3,595,1061
