MTI ID,Species (miRNA),Species (Target),miRNA,Target Gene,Reporter Assay,Western Blot,qPCR,Microarray,NGS,pSILAC,CLIP-Seq,CLASH,Other,Sum,Papers,Score
MIRT560298,Homo sapiens,Homo sapiens,hsa-miR-105-5p,DFFA,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT564129,Homo sapiens,Homo sapiens,hsa-miR-105-5p,FZD1,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT564237,Homo sapiens,Homo sapiens,hsa-miR-105-5p,L2HGDH,0,0,0,0,1,0,1,0,0,5,2,Tier C: Middle
MIRT565135,Homo sapiens,Homo sapiens,hsa-miR-105-5p,TUBB2A,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT571852,Homo sapiens,Homo sapiens,hsa-miR-105-5p,NRBF2,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT573126,Homo sapiens,Homo sapiens,hsa-miR-105-5p,C18orf25,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT614638,Homo sapiens,Homo sapiens,hsa-miR-105-5p,SPINT3,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT614911,Homo sapiens,Homo sapiens,hsa-miR-105-5p,NPTX1,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT615823,Homo sapiens,Homo sapiens,hsa-miR-105-5p,KIAA1549L,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT622190,Homo sapiens,Homo sapiens,hsa-miR-105-5p,SLC6A6,0,0,0,0,1,0,1,1,1,3,3,Tier B: High
MIRT622534,Homo sapiens,Homo sapiens,hsa-miR-105-5p,RAB9B,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT622674,Homo sapiens,Homo sapiens,hsa-miR-105-5p,PLXNC1,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT622844,Homo sapiens,Homo sapiens,hsa-miR-105-5p,PDGFRA,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT624331,Homo sapiens,Homo sapiens,hsa-miR-105-5p,CLIC5,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT628302,Homo sapiens,Homo sapiens,hsa-miR-105-5p,CREB5,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT631255,Homo sapiens,Homo sapiens,hsa-miR-105-5p,ABCB5,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT632030,Homo sapiens,Homo sapiens,hsa-miR-105-5p,PRKX,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT632294,Homo sapiens,Homo sapiens,hsa-miR-105-5p,TTPAL,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT632399,Homo sapiens,Homo sapiens,hsa-miR-105-5p,SLC4A1,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT640113,Homo sapiens,Homo sapiens,hsa-miR-105-5p,DUOX2,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT647043,Homo sapiens,Homo sapiens,hsa-miR-105-5p,KLHL25,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT651224,Homo sapiens,Homo sapiens,hsa-miR-105-5p,ZNF225,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT651670,Homo sapiens,Homo sapiens,hsa-miR-105-5p,VPS52,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT656811,Homo sapiens,Homo sapiens,hsa-miR-105-5p,KLHL28,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT660975,Homo sapiens,Homo sapiens,hsa-miR-105-5p,ABI2,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT671818,Homo sapiens,Homo sapiens,hsa-miR-105-5p,WISP3,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT675652,Homo sapiens,Homo sapiens,hsa-miR-105-5p,CRISPLD2,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT695299,Homo sapiens,Homo sapiens,hsa-miR-105-5p,TK1,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT696086,Homo sapiens,Homo sapiens,hsa-miR-105-5p,MAST3,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT697051,Homo sapiens,Homo sapiens,hsa-miR-105-5p,BCAR1,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT699391,Homo sapiens,Homo sapiens,hsa-miR-105-5p,SLC30A5,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT707676,Homo sapiens,Homo sapiens,hsa-miR-105-5p,EXOC2,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT709967,Homo sapiens,Homo sapiens,hsa-miR-105-5p,TRUB2,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT719954,Homo sapiens,Homo sapiens,hsa-miR-105-5p,BLOC1S6,0,0,0,0,1,0,1,0,0,3,2,Tier C: Middle
MIRT721065,Homo sapiens,Homo sapiens,hsa-miR-105-5p,DCC,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT734501,Homo sapiens,Homo sapiens,hsa-miR-105-5p,ADAMTS5,1,1,1,0,0,0,0,0,0,3,0,Tier B: High
MIRT735265,Homo sapiens,Homo sapiens,hsa-miR-105-5p,PDE4D,1,1,1,0,0,0,0,0,0,3,0,Tier B: High
MIRT755847,Homo sapiens,Homo sapiens,hsa-miR-105-5p,IL1B,0,0,0,0,0,0,0,0,0,1,1,Tier D: Low
