MTI ID,Species (miRNA),Species (Target),miRNA,Target Gene,Reporter Assay,Western Blot,qPCR,Microarray,NGS,pSILAC,CLIP-Seq,CLASH,Other,Sum,Papers,Score
MIRT001756,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,E2F3,1,1,1,1,1,0,1,1,1,8,17,Tier A: Strong
MIRT001757,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,DLL1,1,1,1,0,0,0,0,1,1,5,5,Tier A: Strong
MIRT001758,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,VAMP2,1,0,0,0,0,0,0,1,1,2,2,Tier B: High
MIRT002098,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,SIRT1,1,1,1,0,0,0,0,1,1,8,20,Tier A: Strong
MIRT002298,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,BCL2,1,1,1,1,0,0,0,1,1,8,21,Tier A: Strong
MIRT002875,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,NOTCH1,1,1,1,1,0,0,0,0,1,5,16,Tier B: High
MIRT003148,Homo sapiens,Rattus norvegicus,hsa-miR-34a-5p,E2f3,0,1,1,1,0,0,1,0,0,4,2,Tier C: Middle
MIRT003149,Homo sapiens,Rattus norvegicus,hsa-miR-34a-5p,Mycn,0,1,1,1,0,0,0,0,0,3,1,Tier C: Middle
MIRT003150,Homo sapiens,Rattus norvegicus,hsa-miR-34a-5p,Sirt1,0,1,1,1,0,0,0,0,0,3,1,Tier C: Middle
MIRT003356,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,HNF4A,1,1,1,0,0,0,0,0,1,4,3,Tier B: High
MIRT004045,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,YY1,1,1,1,0,0,0,0,1,1,5,4,Tier A: Strong
MIRT004109,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,MAGEA12,1,1,1,0,0,0,0,0,0,3,1,Tier B: High
MIRT004110,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,MAGEA6,1,1,1,0,0,0,0,0,1,4,1,Tier B: High
MIRT004111,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,MAGEA3,1,1,1,0,0,0,0,0,1,4,1,Tier B: High
MIRT004112,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,MAGEA2,1,1,1,0,0,0,0,0,1,4,1,Tier B: High
MIRT004403,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,MDM4,1,1,1,1,1,0,1,1,1,8,6,Tier A: Strong
MIRT004483,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,MAP2K1,1,1,1,0,0,0,0,0,1,4,1,Tier B: High
MIRT004502,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,PEA15,0,1,1,1,1,0,0,1,1,5,4,Tier B: High
MIRT004513,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,VEGFA,1,0,0,0,0,0,0,0,1,2,1,Tier C: Middle
MIRT004617,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,IFNB1,1,0,1,0,0,0,0,0,1,3,1,Tier C: Middle
MIRT004821,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,E2F1,0,1,1,0,0,0,0,1,1,4,3,Tier B: High
MIRT004905,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,TNFRSF6B,0,0,0,1,0,0,0,0,1,2,1,Tier D: Low
MIRT005029,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,NOTCH2,1,1,1,1,0,0,0,1,1,6,3,Tier A: Strong
MIRT005075,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,EMP1,0,0,0,1,0,0,0,0,1,2,1,Tier D: Low
MIRT005480,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,CD44,1,1,1,0,0,0,0,0,1,4,3,Tier B: High
MIRT005546,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,FOXP1,1,1,0,0,0,0,0,1,1,4,3,Tier A: Strong
MIRT005606,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,MAP3K9,1,1,1,0,0,0,0,0,1,4,1,Tier B: High
MIRT005723,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,CEBPB,1,0,0,0,0,0,0,1,1,2,2,Tier B: High
MIRT005724,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,SPI1,1,0,0,0,0,0,0,0,0,1,1,Tier C: Middle
MIRT005760,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,ZAP70,1,0,0,0,0,0,0,0,1,2,2,Tier C: Middle
MIRT006212,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,PDGFRA,1,1,1,1,0,0,0,1,1,5,5,Tier A: Strong
MIRT006222,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,NANOG,1,1,0,0,0,0,0,0,0,2,1,Tier C: Middle
MIRT006223,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,SOX2,1,1,0,0,0,0,0,0,0,2,1,Tier C: Middle
MIRT006254,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,IMPA1,1,0,0,0,0,0,0,0,0,1,1,Tier C: Middle
MIRT006255,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,IMPDH2,1,0,0,0,0,0,0,1,1,2,2,Tier B: High
MIRT006286,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,ULBP2,1,1,0,0,0,0,0,1,1,3,2,Tier A: Strong
MIRT006304,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,SYT1,1,1,1,1,0,0,0,1,1,5,2,Tier A: Strong
MIRT006305,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,STX1A,1,1,0,0,0,0,0,0,0,2,1,Tier C: Middle
MIRT006546,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,FOSL1,1,1,1,0,0,0,0,1,1,4,3,Tier A: Strong
MIRT006576,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,EPHA5,1,1,0,0,0,0,0,0,0,2,1,Tier C: Middle
MIRT006664,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,AXL,1,1,1,0,0,0,0,1,1,5,3,Tier A: Strong
MIRT006869,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,CCL22,1,0,0,0,1,0,1,1,1,4,4,Tier B: High
MIRT006874,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,KLB,1,0,0,0,0,0,0,0,0,1,1,Tier C: Middle
MIRT007112,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,TP53,0,1,1,0,0,0,0,0,0,2,2,Tier C: Middle
MIRT007193,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,PPP1R10,1,0,0,0,0,0,0,1,1,2,2,Tier B: High
MIRT007204,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,BMP7,0,1,0,0,0,0,0,1,1,2,2,Tier B: High
MIRT025210,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,KIF4A,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025211,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,HIST1H2AB,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025212,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,ATXN2L,0,0,0,0,0,0,0,0,1,1,2,Tier D: Low
MIRT025213,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,RAE1,0,0,0,0,0,0,0,1,1,2,2,Tier C: Middle
MIRT025214,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,H3F3B,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025215,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,ACSL4,1,0,0,0,0,0,0,0,1,2,1,Tier C: Middle
MIRT025216,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,HIST3H3,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025217,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,TNPO3,0,0,0,0,0,0,0,1,1,2,2,Tier C: Middle
MIRT025218,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,HIST1H2BE,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025219,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,UBR4,0,0,0,0,0,0,0,1,1,2,2,Tier C: Middle
MIRT025220,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,STAM2,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025221,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,HIST1H3J,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025222,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,HIST2H3A,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025223,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,HIST1H4I,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025224,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,SLC1A5,0,0,0,0,0,0,0,1,1,2,2,Tier C: Middle
MIRT025225,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,CRYAA,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025226,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,RPIA,0,0,0,0,0,0,0,1,1,2,2,Tier C: Middle
MIRT025227,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,HIST1H4K,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025228,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,RNF40,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025229,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,CMPK1,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025230,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,MST1,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025231,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,CCNL1,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025232,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,MCM3,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025233,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,MTA2,1,1,0,0,0,0,0,0,1,3,2,Tier B: High
MIRT025234,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,KPNA1,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025235,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,HIST2H4A,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025236,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,H1FX,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025237,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,KIF5B,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025238,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,NNT,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025239,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,HIST2H2AB,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025240,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,DNAJB6,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025241,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,HIST2H2AC,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025242,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,AP2M1,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025243,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,TOMM40,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025244,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,WBP11,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025245,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,MAP1B,0,0,0,0,0,0,0,1,1,2,2,Tier C: Middle
MIRT025246,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,HIST1H2AE,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025247,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,SETD3,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025248,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,PRPF40A,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025249,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,ALDH9A1,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025250,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,UHRF1BP1,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025251,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,DSP,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025252,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,HIST1H4A,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025253,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,HIST1H2BO,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025254,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,DHCR7,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025255,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,GRB2,0,0,0,0,1,0,0,0,0,1,1,Tier D: Low
MIRT025256,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,LRRC40,0,0,0,0,0,0,0,1,1,2,2,Tier C: Middle
MIRT025257,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,GAS1,1,1,1,0,1,0,1,1,1,6,8,Tier A: Strong
MIRT025258,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,MTDH,0,0,0,0,1,0,0,1,1,2,2,Tier C: Middle
MIRT025259,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,RRAS,0,0,0,0,1,0,0,1,1,2,2,Tier C: Middle
MIRT025260,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,SPTAN1,0,0,0,0,0,0,0,1,1,2,2,Tier C: Middle
MIRT025261,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,RALB,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025262,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,BAG6,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025263,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,BCLAF1,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025264,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,SYNE2,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025265,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,ARF6,0,0,0,0,0,0,0,1,1,2,2,Tier C: Middle
MIRT025266,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,RBM26,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025267,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,AKR7A2,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025268,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,UHRF1,0,0,0,0,1,0,0,1,1,2,2,Tier C: Middle
MIRT025269,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,OGFOD1,0,0,0,0,0,0,0,1,1,2,2,Tier C: Middle
MIRT025270,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,RRM2,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025271,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,MRPS26,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025272,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,DDX56,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025273,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,HIST1H2BB,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025274,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,NUPL2,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025275,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,WASF2,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025276,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,HIST3H2BB,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025277,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,AHNAK,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025278,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,STAT1,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025279,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,HIST1H4L,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025280,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,ARHGAP1,0,0,0,0,1,0,1,0,1,3,7,Tier C: Middle
MIRT025281,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,ERLIN2,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025282,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,HIST1H4D,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025283,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,CXCL9,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025284,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,NASP,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025285,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,HIST1H1B,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025286,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,UBE2S,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025287,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,HIST1H3G,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025288,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,AIMP2,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025289,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,EFNB1,0,0,0,0,1,0,1,0,1,3,3,Tier C: Middle
MIRT025290,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,NT5C2,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025291,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,ITGA6,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025292,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,KIAA0899,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025293,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,NUCKS1,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025294,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,ERCC6L,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025295,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,KIF11,0,0,0,0,0,0,0,1,1,2,2,Tier C: Middle
MIRT025296,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,EHD1,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025297,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,AP2A1,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025298,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,RRBP1,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025299,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,RDH11,0,0,0,0,1,0,0,1,1,3,3,Tier C: Middle
MIRT025300,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,SPTBN1,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025301,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,HIST1H2AC,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025302,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,HSPA1A,0,0,0,0,0,0,0,1,1,2,2,Tier C: Middle
MIRT025303,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,HIST1H1E,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025304,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,AP2B1,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025305,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,IMP3,0,0,0,0,0,0,0,1,1,2,2,Tier C: Middle
MIRT025306,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,CLTB,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025307,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,SUPT5H,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025308,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,PRO0992,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025309,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,CAD,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025310,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,HNRNPUL1,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025311,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,GORASP2,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025312,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,RBM12,0,0,0,0,0,0,0,1,1,2,2,Tier C: Middle
MIRT025313,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,TSN,0,0,0,0,1,0,1,1,1,4,6,Tier B: High
MIRT025314,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,HSPA1B,0,0,0,0,1,0,1,1,1,4,4,Tier B: High
MIRT025315,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,SNX12,0,0,0,0,1,0,0,0,0,1,1,Tier D: Low
MIRT025316,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,MAP3K7,0,0,0,0,1,0,0,0,0,1,1,Tier D: Low
MIRT025317,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,ZC3H4,0,0,0,0,1,0,0,1,1,2,2,Tier C: Middle
MIRT025318,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,SGPP1,0,0,0,0,1,0,0,1,1,2,2,Tier C: Middle
MIRT025319,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,MTAP,0,0,0,0,1,0,0,1,1,3,3,Tier C: Middle
MIRT025320,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,HIBADH,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025321,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,CALD1,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025322,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,MCM4,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025323,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,KIAA1491,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025324,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,HIST1H3E,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025325,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,BTF3L4,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025326,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,ZSWIM7,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025327,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,THOC2,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025328,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,ECD,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025329,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,HIST1H4J,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025330,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,RRP1B,0,0,0,0,0,0,0,1,1,2,2,Tier C: Middle
MIRT025331,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,ANXA4,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025332,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,STAG2,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025333,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,SRRM2,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025334,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,CFL1,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025335,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,KIF2C,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
MIRT025336,Homo sapiens,Homo sapiens,hsa-miR-34a-5p,POLD1,0,0,0,0,0,0,0,0,1,1,1,Tier D: Low
