MTI ID,Species (miRNA),Species (Target),miRNA,Target Gene,Reporter Assay,Western Blot,qPCR,Microarray,NGS,pSILAC,CLIP-Seq,CLASH,Other,Sum,Papers,Score
MIRT473374,Homo sapiens,Homo sapiens,hsa-miR-522-3p,MEF2D,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT476842,Homo sapiens,Homo sapiens,hsa-miR-522-3p,FIGN,0,0,0,0,1,0,1,0,0,2,10,Tier C: Middle
MIRT477110,Homo sapiens,Homo sapiens,hsa-miR-522-3p,FAM160B1,0,0,0,0,1,0,1,0,0,2,4,Tier C: Middle
MIRT478146,Homo sapiens,Homo sapiens,hsa-miR-522-3p,DHX33,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT478922,Homo sapiens,Homo sapiens,hsa-miR-522-3p,CPS1,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT482906,Homo sapiens,Homo sapiens,hsa-miR-522-3p,SMKR1,0,0,0,0,1,0,1,0,0,2,6,Tier C: Middle
MIRT483162,Homo sapiens,Homo sapiens,hsa-miR-522-3p,PCSK2,0,0,0,0,1,0,1,0,0,2,6,Tier C: Middle
MIRT490475,Homo sapiens,Homo sapiens,hsa-miR-522-3p,FEM1C,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT498255,Homo sapiens,Homo sapiens,hsa-miR-522-3p,ELAVL1,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT499539,Homo sapiens,Homo sapiens,hsa-miR-522-3p,ZNF606,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT501572,Homo sapiens,Homo sapiens,hsa-miR-522-3p,PLEKHF2,0,0,0,0,1,0,1,0,0,2,4,Tier C: Middle
MIRT501706,Homo sapiens,Homo sapiens,hsa-miR-522-3p,PARD6B,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT502283,Homo sapiens,Homo sapiens,hsa-miR-522-3p,GRB2,0,0,0,0,1,0,1,0,0,3,4,Tier C: Middle
MIRT503361,Homo sapiens,Homo sapiens,hsa-miR-522-3p,,0,0,0,0,1,0,0,0,0,1,3,Tier C: Middle
MIRT505226,Homo sapiens,Homo sapiens,hsa-miR-522-3p,UBE2N,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT505654,Homo sapiens,Homo sapiens,hsa-miR-522-3p,SHMT1,0,0,0,0,1,0,1,0,0,2,4,Tier C: Middle
MIRT507602,Homo sapiens,Homo sapiens,hsa-miR-522-3p,DCTN4,0,0,0,0,1,0,1,0,0,2,4,Tier C: Middle
MIRT507644,Homo sapiens,Homo sapiens,hsa-miR-522-3p,CREBRF,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT513653,Homo sapiens,Homo sapiens,hsa-miR-522-3p,TOR1B,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT516702,Homo sapiens,Homo sapiens,hsa-miR-522-3p,ODF2L,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT519459,Homo sapiens,Homo sapiens,hsa-miR-522-3p,CSTF1,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT525097,Homo sapiens,Homo sapiens,hsa-miR-522-3p,FRK,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT525145,Homo sapiens,Homo sapiens,hsa-miR-522-3p,ZNF256,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT526530,Homo sapiens,Homo sapiens,hsa-miR-522-3p,MDM2,0,0,0,0,1,0,1,0,0,2,4,Tier C: Middle
MIRT527146,Homo sapiens,Homo sapiens,hsa-miR-522-3p,GPATCH11,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT529459,Homo sapiens,Homo sapiens,hsa-miR-522-3p,MKKS,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT529900,Homo sapiens,Homo sapiens,hsa-miR-522-3p,C1orf64,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT530895,Homo sapiens,Homo sapiens,hsa-miR-522-3p,FAT3,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT532772,Homo sapiens,Homo sapiens,hsa-miR-522-3p,LDHD,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT533955,Homo sapiens,Homo sapiens,hsa-miR-522-3p,TAF1D,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT535356,Homo sapiens,Homo sapiens,hsa-miR-522-3p,PFN1,0,0,0,0,1,0,1,0,0,3,2,Tier C: Middle
MIRT543420,Homo sapiens,Homo sapiens,hsa-miR-522-3p,SPCS3,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT544281,Homo sapiens,Homo sapiens,hsa-miR-522-3p,SEC63,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT544355,Homo sapiens,Homo sapiens,hsa-miR-522-3p,EGLN1,0,0,0,0,1,0,1,0,0,3,2,Tier C: Middle
MIRT545133,Homo sapiens,Homo sapiens,hsa-miR-522-3p,ANXA5,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT546194,Homo sapiens,Homo sapiens,hsa-miR-522-3p,TPD52,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT547335,Homo sapiens,Homo sapiens,hsa-miR-522-3p,NETO2,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT547351,Homo sapiens,Homo sapiens,hsa-miR-522-3p,NCL,0,0,0,0,1,0,1,0,0,2,4,Tier C: Middle
MIRT547707,Homo sapiens,Homo sapiens,hsa-miR-522-3p,KLHL15,0,0,0,0,1,0,1,0,0,2,4,Tier C: Middle
MIRT549586,Homo sapiens,Homo sapiens,hsa-miR-522-3p,ZNF850,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT550695,Homo sapiens,Homo sapiens,hsa-miR-522-3p,YARS,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT551074,Homo sapiens,Homo sapiens,hsa-miR-522-3p,GGA3,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT551653,Homo sapiens,Homo sapiens,hsa-miR-522-3p,CCDC127,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT555328,Homo sapiens,Homo sapiens,hsa-miR-522-3p,PPP2CA,0,0,0,0,1,0,1,0,0,3,4,Tier C: Middle
MIRT556106,Homo sapiens,Homo sapiens,hsa-miR-522-3p,MOAP1,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT557885,Homo sapiens,Homo sapiens,hsa-miR-522-3p,FEM1B,0,0,0,0,1,0,1,0,0,2,4,Tier C: Middle
MIRT558879,Homo sapiens,Homo sapiens,hsa-miR-522-3p,CCSER2,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT567875,Homo sapiens,Homo sapiens,hsa-miR-522-3p,CTDSP1,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT569656,Homo sapiens,Homo sapiens,hsa-miR-522-3p,SLC23A1,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT613963,Homo sapiens,Homo sapiens,hsa-miR-522-3p,TMEM59,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT634680,Homo sapiens,Homo sapiens,hsa-miR-522-3p,F11R,0,0,0,0,1,0,1,0,0,2,4,Tier C: Middle
MIRT647044,Homo sapiens,Homo sapiens,hsa-miR-522-3p,KLHL25,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT678513,Homo sapiens,Homo sapiens,hsa-miR-522-3p,LCTL,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT683579,Homo sapiens,Homo sapiens,hsa-miR-522-3p,CARD8,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT689981,Homo sapiens,Homo sapiens,hsa-miR-522-3p,ZNF185,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT690486,Homo sapiens,Homo sapiens,hsa-miR-522-3p,RSRC1,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT690657,Homo sapiens,Homo sapiens,hsa-miR-522-3p,RPF2,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT691923,Homo sapiens,Homo sapiens,hsa-miR-522-3p,DNAJC28,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT692495,Homo sapiens,Homo sapiens,hsa-miR-522-3p,SPIN4,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT697053,Homo sapiens,Homo sapiens,hsa-miR-522-3p,BCAR1,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT698107,Homo sapiens,Homo sapiens,hsa-miR-522-3p,TOR1AIP1,0,0,0,0,1,0,1,0,0,3,2,Tier C: Middle
MIRT699949,Homo sapiens,Homo sapiens,hsa-miR-522-3p,RTN3,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT701884,Homo sapiens,Homo sapiens,hsa-miR-522-3p,MON2,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT704337,Homo sapiens,Homo sapiens,hsa-miR-522-3p,DCTN6,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT705587,Homo sapiens,Homo sapiens,hsa-miR-522-3p,APP,0,0,0,0,1,0,1,0,0,3,2,Tier C: Middle
MIRT710500,Homo sapiens,Homo sapiens,hsa-miR-522-3p,CAPRIN1,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT717213,Homo sapiens,Homo sapiens,hsa-miR-522-3p,COBLL1,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT719838,Homo sapiens,Homo sapiens,hsa-miR-522-3p,VIL1,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT733947,Homo sapiens,Homo sapiens,hsa-miR-522-3p,E2F2,1,1,1,0,0,0,0,0,0,3,0,Tier B: High
MIRT753825,Homo sapiens,Homo sapiens,hsa-miR-522-3p,PROSER3,0,0,0,0,0,0,1,0,0,1,3,Tier C: Middle
