MTI ID,Species (miRNA),Species (Target),miRNA,Target Gene,Reporter Assay,Western Blot,qPCR,Microarray,NGS,pSILAC,CLIP-Seq,CLASH,Other,Sum,Papers,Score
MIRT653812,Homo sapiens,Homo sapiens,hsa-miR-5586-5p,SIN3A,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT656055,Homo sapiens,Homo sapiens,hsa-miR-5586-5p,MYLK4,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT658247,Homo sapiens,Homo sapiens,hsa-miR-5586-5p,FAXC,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT658502,Homo sapiens,Homo sapiens,hsa-miR-5586-5p,EXOC5,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT665570,Homo sapiens,Homo sapiens,hsa-miR-5586-5p,TXNL1,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT667196,Homo sapiens,Homo sapiens,hsa-miR-5586-5p,NODAL,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT690395,Homo sapiens,Homo sapiens,hsa-miR-5586-5p,PARP15,0,0,0,0,1,0,1,0,0,6,2,Tier C: Middle
MIRT692071,Homo sapiens,Homo sapiens,hsa-miR-5586-5p,ACOT9,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT696907,Homo sapiens,Homo sapiens,hsa-miR-5586-5p,C14orf105,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT699415,Homo sapiens,Homo sapiens,hsa-miR-5586-5p,SLC2A1,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT701454,Homo sapiens,Homo sapiens,hsa-miR-5586-5p,NFIC,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT702829,Homo sapiens,Homo sapiens,hsa-miR-5586-5p,HOOK3,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT711012,Homo sapiens,Homo sapiens,hsa-miR-5586-5p,ABCD2,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT716114,Homo sapiens,Homo sapiens,hsa-miR-5586-5p,GMPS,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT720289,Homo sapiens,Homo sapiens,hsa-miR-5586-5p,DPYSL3,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT720579,Homo sapiens,Homo sapiens,hsa-miR-5586-5p,SDHAF2,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT722740,Homo sapiens,Homo sapiens,hsa-miR-5586-5p,BRMS1,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT722795,Homo sapiens,Homo sapiens,hsa-miR-5586-5p,FUT4,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
