MTI ID,Species (miRNA),Species (Target),miRNA,Target Gene,Reporter Assay,Western Blot,qPCR,Microarray,NGS,pSILAC,CLIP-Seq,CLASH,Other,Sum,Papers,Score
MIRT1446874,Homo sapiens,Homo sapiens,hsa-miR-421,TOMM70A,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1447655,Homo sapiens,Homo sapiens,hsa-miR-421,TOR1AIP2,0,0,0,0,0,0,1,1,1,2,2,Tier B: High
MIRT1447942,Homo sapiens,Homo sapiens,hsa-miR-421,TOX4,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1449193,Homo sapiens,Homo sapiens,hsa-miR-421,TPD52L2,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1449883,Homo sapiens,Homo sapiens,hsa-miR-421,TPMT,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1451139,Homo sapiens,Homo sapiens,hsa-miR-421,TRAF6,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1452084,Homo sapiens,Homo sapiens,hsa-miR-421,TRAPPC4,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1454634,Homo sapiens,Homo sapiens,hsa-miR-421,TRIM38,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1454834,Homo sapiens,Homo sapiens,hsa-miR-421,TRIM43,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1454838,Homo sapiens,Homo sapiens,hsa-miR-421,TRIM43B,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1454884,Homo sapiens,Homo sapiens,hsa-miR-421,TRIM44,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1455040,Homo sapiens,Homo sapiens,hsa-miR-421,TRIM47,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1457158,Homo sapiens,Homo sapiens,hsa-miR-421,TROVE2,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1458295,Homo sapiens,Homo sapiens,hsa-miR-421,TSC22D2,0,0,0,0,0,0,1,1,1,2,2,Tier B: High
MIRT1458812,Homo sapiens,Homo sapiens,hsa-miR-421,TSHZ2,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1460835,Homo sapiens,Homo sapiens,hsa-miR-421,TTC13,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1462236,Homo sapiens,Homo sapiens,hsa-miR-421,TTL,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1463162,Homo sapiens,Homo sapiens,hsa-miR-421,TUBB,0,0,0,0,0,0,1,1,1,2,2,Tier B: High
MIRT1464811,Homo sapiens,Homo sapiens,hsa-miR-421,TXLNG,0,0,0,0,0,0,1,1,1,2,2,Tier B: High
MIRT1464966,Homo sapiens,Homo sapiens,hsa-miR-421,TXNDC15,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1465131,Homo sapiens,Homo sapiens,hsa-miR-421,TXNDC5,0,0,0,0,0,0,1,0,0,3,1,Tier C: Middle
MIRT1466038,Homo sapiens,Homo sapiens,hsa-miR-421,U2SURP,0,0,0,0,0,0,1,1,1,3,2,Tier B: High
MIRT1466581,Homo sapiens,Homo sapiens,hsa-miR-421,UBA6,0,0,0,0,0,0,1,1,1,2,2,Tier B: High
MIRT1468508,Homo sapiens,Homo sapiens,hsa-miR-421,UBE2O,0,0,0,0,0,0,1,0,0,2,1,Tier C: Middle
MIRT1469559,Homo sapiens,Homo sapiens,hsa-miR-421,UBE4A,0,0,0,0,0,0,1,1,1,2,2,Tier B: High
MIRT1469899,Homo sapiens,Homo sapiens,hsa-miR-421,UBIAD1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1473587,Homo sapiens,Homo sapiens,hsa-miR-421,UGT2A1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1473604,Homo sapiens,Homo sapiens,hsa-miR-421,UGT2A2,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1474979,Homo sapiens,Homo sapiens,hsa-miR-421,UMPS,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1475142,Homo sapiens,Homo sapiens,hsa-miR-421,UNC119B,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1475596,Homo sapiens,Homo sapiens,hsa-miR-421,UNC5D,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1477362,Homo sapiens,Homo sapiens,hsa-miR-421,USP10,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1477609,Homo sapiens,Homo sapiens,hsa-miR-421,USP13,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1478732,Homo sapiens,Homo sapiens,hsa-miR-421,USP31,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1481761,Homo sapiens,Homo sapiens,hsa-miR-421,VAMP3,0,0,0,0,0,0,1,1,1,3,2,Tier B: High
MIRT1483490,Homo sapiens,Homo sapiens,hsa-miR-421,VCPIP1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1484064,Homo sapiens,Homo sapiens,hsa-miR-421,VEZF1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1484715,Homo sapiens,Homo sapiens,hsa-miR-421,VHL,0,0,0,0,0,0,1,1,1,2,2,Tier B: High
MIRT1485364,Homo sapiens,Homo sapiens,hsa-miR-421,VMA21,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1487265,Homo sapiens,Homo sapiens,hsa-miR-421,VPS53,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1488916,Homo sapiens,Homo sapiens,hsa-miR-421,WASF3,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1489031,Homo sapiens,Homo sapiens,hsa-miR-421,WASL,0,0,0,0,0,0,1,1,1,3,2,Tier B: High
MIRT1489446,Homo sapiens,Homo sapiens,hsa-miR-421,WDFY1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1489943,Homo sapiens,Homo sapiens,hsa-miR-421,WDR26,0,0,0,0,0,0,1,0,0,2,1,Tier C: Middle
MIRT1490141,Homo sapiens,Homo sapiens,hsa-miR-421,WDR35,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1490511,Homo sapiens,Homo sapiens,hsa-miR-421,WDR41,0,0,0,0,0,0,1,1,1,2,2,Tier B: High
MIRT1490678,Homo sapiens,Homo sapiens,hsa-miR-421,WDR44,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1494218,Homo sapiens,Homo sapiens,hsa-miR-421,WSB1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1498070,Homo sapiens,Homo sapiens,hsa-miR-421,YAP1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1498397,Homo sapiens,Homo sapiens,hsa-miR-421,YDJC,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1498498,Homo sapiens,Homo sapiens,hsa-miR-421,YEATS4,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1500208,Homo sapiens,Homo sapiens,hsa-miR-421,YWHAB,0,0,0,0,0,0,1,1,1,2,2,Tier B: High
MIRT1500606,Homo sapiens,Homo sapiens,hsa-miR-421,YWHAG,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1504746,Homo sapiens,Homo sapiens,hsa-miR-421,ZBTB7B,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1505120,Homo sapiens,Homo sapiens,hsa-miR-421,ZBTB8B,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1506828,Homo sapiens,Homo sapiens,hsa-miR-421,ZCCHC14,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1508077,Homo sapiens,Homo sapiens,hsa-miR-421,ZDHHC20,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1511075,Homo sapiens,Homo sapiens,hsa-miR-421,ZFP36L1,0,0,0,0,0,0,1,1,1,6,2,Tier B: High
MIRT1511510,Homo sapiens,Homo sapiens,hsa-miR-421,ZFP37,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1512201,Homo sapiens,Homo sapiens,hsa-miR-421,ZFY,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1515322,Homo sapiens,Homo sapiens,hsa-miR-421,ZMYND11,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1516272,Homo sapiens,Homo sapiens,hsa-miR-421,ZNF12,0,0,0,0,0,0,1,1,1,2,2,Tier B: High
MIRT1518302,Homo sapiens,Homo sapiens,hsa-miR-421,ZNF217,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1522794,Homo sapiens,Homo sapiens,hsa-miR-421,ZNF33B,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1524222,Homo sapiens,Homo sapiens,hsa-miR-421,ZNF418,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1525845,Homo sapiens,Homo sapiens,hsa-miR-421,ZNF470,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1525968,Homo sapiens,Homo sapiens,hsa-miR-421,ZNF473,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1526905,Homo sapiens,Homo sapiens,hsa-miR-421,ZNF498,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1527411,Homo sapiens,Homo sapiens,hsa-miR-421,ZNF507,0,0,0,0,0,0,1,1,1,2,2,Tier B: High
MIRT1531669,Homo sapiens,Homo sapiens,hsa-miR-421,ZNF609,0,0,0,0,0,0,1,1,1,2,2,Tier B: High
MIRT1531863,Homo sapiens,Homo sapiens,hsa-miR-421,ZNF614,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1533260,Homo sapiens,Homo sapiens,hsa-miR-421,ZNF641,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1535323,Homo sapiens,Homo sapiens,hsa-miR-421,ZNF680,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1536070,Homo sapiens,Homo sapiens,hsa-miR-421,ZNF697,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1536748,Homo sapiens,Homo sapiens,hsa-miR-421,ZNF706,0,0,0,0,0,0,1,1,1,2,2,Tier B: High
MIRT1536951,Homo sapiens,Homo sapiens,hsa-miR-421,ZNF709,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1537601,Homo sapiens,Homo sapiens,hsa-miR-421,ZNF718,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1539526,Homo sapiens,Homo sapiens,hsa-miR-421,ZNF780B,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1540524,Homo sapiens,Homo sapiens,hsa-miR-421,ZNF805,0,0,0,0,0,0,1,1,1,3,2,Tier B: High
MIRT1540966,Homo sapiens,Homo sapiens,hsa-miR-421,ZNF813,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1542102,Homo sapiens,Homo sapiens,hsa-miR-421,ZNF850,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1550370,Homo sapiens,Homo sapiens,hsa-miR-421,JHDM1D,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1552078,Homo sapiens,Homo sapiens,hsa-miR-421,PAPPA,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1552635,Homo sapiens,Homo sapiens,hsa-miR-421,PSAP,0,0,0,0,0,0,1,1,1,3,2,Tier B: High
MIRT1552764,Homo sapiens,Homo sapiens,hsa-miR-421,PTX3,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1553453,Homo sapiens,Homo sapiens,hsa-miR-421,SERPINE1,0,0,0,0,0,0,1,1,1,4,2,Tier B: High
MIRT1553879,Homo sapiens,Homo sapiens,hsa-miR-421,SND1,0,0,0,0,0,0,1,1,1,2,2,Tier B: High
MIRT175554,Homo sapiens,Homo sapiens,hsa-miR-421,XIAP,0,0,0,0,1,0,1,1,1,3,7,Tier B: High
MIRT1920757,Homo sapiens,Homo sapiens,hsa-miR-421,PFKFB2,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1921114,Homo sapiens,Homo sapiens,hsa-miR-421,ZNF134,0,0,0,0,0,0,1,0,0,2,1,Tier C: Middle
MIRT1924193,Homo sapiens,Homo sapiens,hsa-miR-421,ABI2,0,0,0,0,0,0,1,0,0,2,1,Tier C: Middle
MIRT1925821,Homo sapiens,Homo sapiens,hsa-miR-421,ADAMTS19,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1926343,Homo sapiens,Homo sapiens,hsa-miR-421,ADCY1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1931276,Homo sapiens,Homo sapiens,hsa-miR-421,ANKRD44,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1931334,Homo sapiens,Homo sapiens,hsa-miR-421,ANKRD50,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1937098,Homo sapiens,Homo sapiens,hsa-miR-421,ASH1L,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1938918,Homo sapiens,Homo sapiens,hsa-miR-421,ATP6V0E2,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1939068,Homo sapiens,Homo sapiens,hsa-miR-421,ATP6V1C1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1939611,Homo sapiens,Homo sapiens,hsa-miR-421,ATXN10,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1942362,Homo sapiens,Homo sapiens,hsa-miR-421,BCLAF1,0,0,0,0,0,0,1,0,0,2,1,Tier C: Middle
MIRT1943960,Homo sapiens,Homo sapiens,hsa-miR-421,BRPF3,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1944529,Homo sapiens,Homo sapiens,hsa-miR-421,BTBD7,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1945344,Homo sapiens,Homo sapiens,hsa-miR-421,C10orf46,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1945852,Homo sapiens,Homo sapiens,hsa-miR-421,C11orf95,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1945907,Homo sapiens,Homo sapiens,hsa-miR-421,C12orf23,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1946155,Homo sapiens,Homo sapiens,hsa-miR-421,C12orf5,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1947030,Homo sapiens,Homo sapiens,hsa-miR-421,C15orf29,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1950836,Homo sapiens,Homo sapiens,hsa-miR-421,C2orf18,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1951112,Homo sapiens,Homo sapiens,hsa-miR-421,C2orf69,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1951973,Homo sapiens,Homo sapiens,hsa-miR-421,C5orf41,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1952600,Homo sapiens,Homo sapiens,hsa-miR-421,C6orf89,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1956175,Homo sapiens,Homo sapiens,hsa-miR-421,CASQ2,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1958774,Homo sapiens,Homo sapiens,hsa-miR-421,CCNF,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1959112,Homo sapiens,Homo sapiens,hsa-miR-421,CCR8,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1959114,Homo sapiens,Homo sapiens,hsa-miR-421,CCR9,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1959210,Homo sapiens,Homo sapiens,hsa-miR-421,CD1D,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1961069,Homo sapiens,Homo sapiens,hsa-miR-421,CDK6,0,0,0,0,0,0,1,0,0,2,1,Tier C: Middle
MIRT1964699,Homo sapiens,Homo sapiens,hsa-miR-421,CHURC1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1965069,Homo sapiens,Homo sapiens,hsa-miR-421,CKAP2,0,0,0,0,0,0,1,1,1,4,2,Tier B: High
MIRT1967696,Homo sapiens,Homo sapiens,hsa-miR-421,COL11A2,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1968291,Homo sapiens,Homo sapiens,hsa-miR-421,CORO2A,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1968448,Homo sapiens,Homo sapiens,hsa-miR-421,COX18,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1968583,Homo sapiens,Homo sapiens,hsa-miR-421,CPEB4,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1968825,Homo sapiens,Homo sapiens,hsa-miR-421,CPSF2,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1969040,Homo sapiens,Homo sapiens,hsa-miR-421,CPT1A,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1969175,Homo sapiens,Homo sapiens,hsa-miR-421,CRAMP1L,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1969713,Homo sapiens,Homo sapiens,hsa-miR-421,CRK,0,0,0,0,0,0,1,0,0,2,1,Tier C: Middle
MIRT1969981,Homo sapiens,Homo sapiens,hsa-miR-421,CRTAP,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1972828,Homo sapiens,Homo sapiens,hsa-miR-421,CYP1B1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT197400,Homo sapiens,Homo sapiens,hsa-miR-421,ZNF652,0,0,0,0,1,0,1,1,1,3,3,Tier B: High
MIRT1974057,Homo sapiens,Homo sapiens,hsa-miR-421,DCAF6,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1975581,Homo sapiens,Homo sapiens,hsa-miR-421,DDX55,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1976234,Homo sapiens,Homo sapiens,hsa-miR-421,DEPTOR,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1978086,Homo sapiens,Homo sapiens,hsa-miR-421,DNAJB9,0,0,0,0,0,0,1,0,0,2,1,Tier C: Middle
MIRT1979811,Homo sapiens,Homo sapiens,hsa-miR-421,DR1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1980373,Homo sapiens,Homo sapiens,hsa-miR-421,DTD1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1981329,Homo sapiens,Homo sapiens,hsa-miR-421,DYRK1A,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1981945,Homo sapiens,Homo sapiens,hsa-miR-421,EDARADD,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1983408,Homo sapiens,Homo sapiens,hsa-miR-421,EIF2C1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1983553,Homo sapiens,Homo sapiens,hsa-miR-421,EIF2C4,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1983885,Homo sapiens,Homo sapiens,hsa-miR-421,EIF4EBP2,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1985072,Homo sapiens,Homo sapiens,hsa-miR-421,EML1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1986610,Homo sapiens,Homo sapiens,hsa-miR-421,EPT1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1988206,Homo sapiens,Homo sapiens,hsa-miR-421,EXOC5,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1988455,Homo sapiens,Homo sapiens,hsa-miR-421,EYA1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1988947,Homo sapiens,Homo sapiens,hsa-miR-421,FAF2,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1989243,Homo sapiens,Homo sapiens,hsa-miR-421,FAM102B,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1989857,Homo sapiens,Homo sapiens,hsa-miR-421,FAM120A,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1990193,Homo sapiens,Homo sapiens,hsa-miR-421,FAM126A,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1990313,Homo sapiens,Homo sapiens,hsa-miR-421,FAM129A,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1991130,Homo sapiens,Homo sapiens,hsa-miR-421,FAM174B,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1993001,Homo sapiens,Homo sapiens,hsa-miR-421,FAM91A1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1993159,Homo sapiens,Homo sapiens,hsa-miR-421,FAR1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1993611,Homo sapiens,Homo sapiens,hsa-miR-421,FBXL17,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1994605,Homo sapiens,Homo sapiens,hsa-miR-421,FBXW2,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1996298,Homo sapiens,Homo sapiens,hsa-miR-421,FMNL3,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1996673,Homo sapiens,Homo sapiens,hsa-miR-421,FOSL2,0,0,0,0,0,0,1,1,1,2,2,Tier B: High
MIRT1996985,Homo sapiens,Homo sapiens,hsa-miR-421,FOXK1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1997750,Homo sapiens,Homo sapiens,hsa-miR-421,FRK,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1999159,Homo sapiens,Homo sapiens,hsa-miR-421,GABRA4,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1999886,Homo sapiens,Homo sapiens,hsa-miR-421,GART,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT2000196,Homo sapiens,Homo sapiens,hsa-miR-421,GATC,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT2000542,Homo sapiens,Homo sapiens,hsa-miR-421,GCOM1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT2000582,Homo sapiens,Homo sapiens,hsa-miR-421,GDA,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT2001224,Homo sapiens,Homo sapiens,hsa-miR-421,GFRA1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT2001456,Homo sapiens,Homo sapiens,hsa-miR-421,GGA2,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT2001503,Homo sapiens,Homo sapiens,hsa-miR-421,GGA3,0,0,0,0,0,0,1,0,0,3,1,Tier C: Middle
MIRT2004044,Homo sapiens,Homo sapiens,hsa-miR-421,GNPNAT1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT2004983,Homo sapiens,Homo sapiens,hsa-miR-421,GPAM,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT2005419,Homo sapiens,Homo sapiens,hsa-miR-421,GPIHBP1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT2007238,Homo sapiens,Homo sapiens,hsa-miR-421,GSPT1,0,0,0,0,0,0,1,1,1,2,2,Tier B: High
MIRT2009319,Homo sapiens,Homo sapiens,hsa-miR-421,HECA,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT2010593,Homo sapiens,Homo sapiens,hsa-miR-421,HIPK1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT2010683,Homo sapiens,Homo sapiens,hsa-miR-421,HIPK2,0,0,0,0,0,0,1,1,1,4,2,Tier B: High
MIRT2011775,Homo sapiens,Homo sapiens,hsa-miR-421,HNRNPK,0,0,0,0,0,0,1,1,1,2,2,Tier B: High
MIRT2012620,Homo sapiens,Homo sapiens,hsa-miR-421,HSBP1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT2012819,Homo sapiens,Homo sapiens,hsa-miR-421,HSP90AB1,0,0,0,0,0,0,1,0,0,4,1,Tier C: Middle
MIRT2013886,Homo sapiens,Homo sapiens,hsa-miR-421,IDS,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT2014773,Homo sapiens,Homo sapiens,hsa-miR-421,IGSF3,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT2015219,Homo sapiens,Homo sapiens,hsa-miR-421,IL17RD,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT2016946,Homo sapiens,Homo sapiens,hsa-miR-421,IPO9,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT2017633,Homo sapiens,Homo sapiens,hsa-miR-421,IRGQ,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT2018329,Homo sapiens,Homo sapiens,hsa-miR-421,ITGB5,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT2020688,Homo sapiens,Homo sapiens,hsa-miR-421,KCTD15,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT2020825,Homo sapiens,Homo sapiens,hsa-miR-421,KCTD20,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT2022078,Homo sapiens,Homo sapiens,hsa-miR-421,KIAA0174,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT2029329,Homo sapiens,Homo sapiens,hsa-miR-421,LCP1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT2030879,Homo sapiens,Homo sapiens,hsa-miR-421,LIN9,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT2031319,Homo sapiens,Homo sapiens,hsa-miR-421,LMTK2,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT2032557,Homo sapiens,Homo sapiens,hsa-miR-421,LPCAT2,0,0,0,0,0,0,1,1,1,2,2,Tier B: High
MIRT2033215,Homo sapiens,Homo sapiens,hsa-miR-421,LRFN5,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT2036164,Homo sapiens,Homo sapiens,hsa-miR-421,MAOA,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT2038228,Homo sapiens,Homo sapiens,hsa-miR-421,MAVS,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT2040396,Homo sapiens,Homo sapiens,hsa-miR-421,MEF2D,0,0,0,0,0,0,1,1,1,2,2,Tier B: High
MIRT2042835,Homo sapiens,Homo sapiens,hsa-miR-421,MKRN1,0,0,0,0,0,0,1,1,1,2,2,Tier B: High
MIRT2043433,Homo sapiens,Homo sapiens,hsa-miR-421,MLLT6,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT2046471,Homo sapiens,Homo sapiens,hsa-miR-421,MTA1,0,0,0,0,0,0,1,1,1,2,2,Tier B: High
MIRT2046743,Homo sapiens,Homo sapiens,hsa-miR-421,MTF1,0,0,0,0,0,0,1,1,1,2,2,Tier B: High
MIRT2047458,Homo sapiens,Homo sapiens,hsa-miR-421,MTOR,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
