MTI ID,Species (miRNA),Species (Target),miRNA,Target Gene,Reporter Assay,Western Blot,qPCR,Microarray,NGS,pSILAC,CLIP-Seq,CLASH,Other,Sum,Papers,Score
MIRT036656,Homo sapiens,Homo sapiens,hsa-miR-935,ITPR2,0,0,0,0,1,0,0,1,0,1,1,Tier C: Middle
MIRT036657,Homo sapiens,Homo sapiens,hsa-miR-935,CCT5,0,0,0,0,1,0,0,1,0,1,1,Tier C: Middle
MIRT036658,Homo sapiens,Homo sapiens,hsa-miR-935,DHX8,0,0,0,0,1,0,0,1,0,1,1,Tier C: Middle
MIRT036659,Homo sapiens,Homo sapiens,hsa-miR-935,HIST1H4L,0,0,0,0,1,0,0,1,0,1,1,Tier C: Middle
MIRT036660,Homo sapiens,Homo sapiens,hsa-miR-935,EIF4A1,0,0,0,0,1,0,0,1,0,1,1,Tier C: Middle
MIRT036661,Homo sapiens,Homo sapiens,hsa-miR-935,SF1,0,0,0,0,1,0,0,1,0,1,1,Tier C: Middle
MIRT036662,Homo sapiens,Homo sapiens,hsa-miR-935,TUBB,0,0,0,0,1,0,0,1,0,1,1,Tier C: Middle
MIRT036663,Homo sapiens,Homo sapiens,hsa-miR-935,NOB1,0,0,0,0,1,0,0,1,0,1,1,Tier C: Middle
MIRT036664,Homo sapiens,Homo sapiens,hsa-miR-935,RNF26,0,0,0,0,1,0,0,1,0,1,1,Tier C: Middle
MIRT036665,Homo sapiens,Homo sapiens,hsa-miR-935,NOP2,0,0,0,0,1,0,0,1,0,1,1,Tier C: Middle
MIRT036666,Homo sapiens,Homo sapiens,hsa-miR-935,ABCC5,0,0,0,0,1,0,0,1,0,1,1,Tier C: Middle
MIRT036667,Homo sapiens,Homo sapiens,hsa-miR-935,NR2F2,0,0,0,0,1,0,0,1,0,1,1,Tier C: Middle
MIRT036668,Homo sapiens,Homo sapiens,hsa-miR-935,FXN,0,0,0,0,1,0,0,1,0,1,1,Tier C: Middle
MIRT036669,Homo sapiens,Homo sapiens,hsa-miR-935,MRPS16,0,0,0,0,1,0,0,1,0,1,1,Tier C: Middle
MIRT036670,Homo sapiens,Homo sapiens,hsa-miR-935,SUPT5H,0,0,0,0,1,0,0,1,0,1,1,Tier C: Middle
MIRT036671,Homo sapiens,Homo sapiens,hsa-miR-935,TALDO1,0,0,0,0,1,0,0,1,0,1,1,Tier C: Middle
MIRT036672,Homo sapiens,Homo sapiens,hsa-miR-935,VCP,0,0,0,0,1,0,0,1,0,1,1,Tier C: Middle
MIRT036673,Homo sapiens,Homo sapiens,hsa-miR-935,ACTG1,0,0,0,0,1,0,0,1,0,1,1,Tier C: Middle
MIRT036674,Homo sapiens,Homo sapiens,hsa-miR-935,RPL26,0,0,0,0,1,0,0,1,0,1,1,Tier C: Middle
MIRT036675,Homo sapiens,Homo sapiens,hsa-miR-935,PXMP2,0,0,0,0,1,0,0,1,0,1,1,Tier C: Middle
MIRT036676,Homo sapiens,Homo sapiens,hsa-miR-935,CREBBP,0,0,0,0,1,0,0,1,0,1,1,Tier C: Middle
MIRT036677,Homo sapiens,Homo sapiens,hsa-miR-935,NFKBIE,0,0,0,0,1,0,0,1,0,1,1,Tier C: Middle
MIRT036678,Homo sapiens,Homo sapiens,hsa-miR-935,LDHA,0,0,0,0,1,0,0,1,0,1,1,Tier C: Middle
MIRT036679,Homo sapiens,Homo sapiens,hsa-miR-935,MTFMT,0,0,0,0,1,0,0,1,0,1,1,Tier C: Middle
MIRT036680,Homo sapiens,Homo sapiens,hsa-miR-935,THOP1,0,0,0,0,1,0,0,1,0,1,1,Tier C: Middle
MIRT036681,Homo sapiens,Homo sapiens,hsa-miR-935,SREK1IP1,0,0,0,0,1,0,0,1,0,1,1,Tier C: Middle
MIRT036682,Homo sapiens,Homo sapiens,hsa-miR-935,TFDP1,0,0,0,0,1,0,0,1,0,1,1,Tier C: Middle
MIRT036683,Homo sapiens,Homo sapiens,hsa-miR-935,ACTN4,0,0,0,0,1,0,0,1,0,1,1,Tier C: Middle
MIRT036684,Homo sapiens,Homo sapiens,hsa-miR-935,CBX3,0,0,0,0,1,0,0,1,0,1,1,Tier C: Middle
MIRT036685,Homo sapiens,Homo sapiens,hsa-miR-935,POGK,0,0,0,0,1,0,0,1,0,1,1,Tier C: Middle
MIRT036686,Homo sapiens,Homo sapiens,hsa-miR-935,RPS9,0,0,0,0,1,0,0,1,0,1,1,Tier C: Middle
MIRT036687,Homo sapiens,Homo sapiens,hsa-miR-935,DPP8,0,0,0,0,1,0,0,1,0,1,1,Tier C: Middle
MIRT036688,Homo sapiens,Homo sapiens,hsa-miR-935,MED29,0,0,0,0,1,0,0,1,0,1,1,Tier C: Middle
MIRT036689,Homo sapiens,Homo sapiens,hsa-miR-935,CANX,0,0,0,0,1,0,0,1,0,1,1,Tier C: Middle
MIRT036690,Homo sapiens,Homo sapiens,hsa-miR-935,DKC1,0,0,0,0,1,0,1,1,0,4,1,Tier B: High
MIRT036691,Homo sapiens,Homo sapiens,hsa-miR-935,LMF1,0,0,0,0,1,0,0,1,0,1,1,Tier C: Middle
MIRT036692,Homo sapiens,Homo sapiens,hsa-miR-935,GTF3C1,0,0,0,0,1,0,0,1,0,1,1,Tier C: Middle
MIRT036693,Homo sapiens,Homo sapiens,hsa-miR-935,SMG7,0,0,0,0,1,0,0,1,0,1,1,Tier C: Middle
MIRT036694,Homo sapiens,Homo sapiens,hsa-miR-935,LMNB2,0,0,0,0,1,0,0,1,0,1,1,Tier C: Middle
MIRT036695,Homo sapiens,Homo sapiens,hsa-miR-935,YBX1,0,0,0,0,1,0,0,1,0,1,1,Tier C: Middle
MIRT036696,Homo sapiens,Homo sapiens,hsa-miR-935,SRSF9,0,0,0,0,1,0,0,1,0,1,1,Tier C: Middle
MIRT036697,Homo sapiens,Homo sapiens,hsa-miR-935,PKM,0,0,0,0,1,0,0,1,0,1,1,Tier C: Middle
MIRT036698,Homo sapiens,Homo sapiens,hsa-miR-935,TMEM181,0,0,0,0,1,0,0,1,0,1,1,Tier C: Middle
MIRT036699,Homo sapiens,Homo sapiens,hsa-miR-935,GNAI2,0,0,0,0,1,0,0,1,0,1,1,Tier C: Middle
MIRT036701,Homo sapiens,Homo sapiens,hsa-miR-935,APEX1,0,0,0,0,1,0,0,1,0,1,1,Tier C: Middle
MIRT070733,Homo sapiens,Homo sapiens,hsa-miR-935,HIF1A,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT086368,Homo sapiens,Homo sapiens,hsa-miR-935,SSFA2,0,0,0,0,1,0,1,0,0,2,8,Tier C: Middle
MIRT1001886,Homo sapiens,Homo sapiens,hsa-miR-935,FOXJ3,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1004044,Homo sapiens,Homo sapiens,hsa-miR-935,FRA10AC1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1004372,Homo sapiens,Homo sapiens,hsa-miR-935,FREM2,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1009470,Homo sapiens,Homo sapiens,hsa-miR-935,GABARAPL2,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1011863,Homo sapiens,Homo sapiens,hsa-miR-935,GAN,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1013049,Homo sapiens,Homo sapiens,hsa-miR-935,GATAD2A,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1013519,Homo sapiens,Homo sapiens,hsa-miR-935,GATC,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1013885,Homo sapiens,Homo sapiens,hsa-miR-935,GBP3,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1014493,Homo sapiens,Homo sapiens,hsa-miR-935,GCC2,0,0,0,0,0,0,1,1,1,3,2,Tier B: High
MIRT1015030,Homo sapiens,Homo sapiens,hsa-miR-935,GCNT2,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1015083,Homo sapiens,Homo sapiens,hsa-miR-935,GCOM1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1016728,Homo sapiens,Homo sapiens,hsa-miR-935,GFM1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1022138,Homo sapiens,Homo sapiens,hsa-miR-935,GLYATL1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1025039,Homo sapiens,Homo sapiens,hsa-miR-935,GNL3L,0,0,0,0,0,0,1,1,1,2,2,Tier B: High
MIRT1025793,Homo sapiens,Homo sapiens,hsa-miR-935,GNS,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1025938,Homo sapiens,Homo sapiens,hsa-miR-935,GOLGA1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1026700,Homo sapiens,Homo sapiens,hsa-miR-935,GOLGA6L9,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1027487,Homo sapiens,Homo sapiens,hsa-miR-935,GORASP2,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1027933,Homo sapiens,Homo sapiens,hsa-miR-935,GOT2,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1029130,Homo sapiens,Homo sapiens,hsa-miR-935,GPD2,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1031777,Homo sapiens,Homo sapiens,hsa-miR-935,GPR68,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1032557,Homo sapiens,Homo sapiens,hsa-miR-935,GPX3,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1034717,Homo sapiens,Homo sapiens,hsa-miR-935,GRINL1A,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1036113,Homo sapiens,Homo sapiens,hsa-miR-935,GSK3B,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1036323,Homo sapiens,Homo sapiens,hsa-miR-935,GSPT1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1038819,Homo sapiens,Homo sapiens,hsa-miR-935,GXYLT1,0,0,0,0,0,0,1,0,0,2,1,Tier C: Middle
MIRT1039507,Homo sapiens,Homo sapiens,hsa-miR-935,H2AFV,0,0,0,0,0,0,1,0,0,2,1,Tier C: Middle
MIRT1040400,Homo sapiens,Homo sapiens,hsa-miR-935,HACE1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1040719,Homo sapiens,Homo sapiens,hsa-miR-935,HAPLN2,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1044100,Homo sapiens,Homo sapiens,hsa-miR-935,HELZ,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1045116,Homo sapiens,Homo sapiens,hsa-miR-935,HHLA2,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1045891,Homo sapiens,Homo sapiens,hsa-miR-935,HIF1AN,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1046070,Homo sapiens,Homo sapiens,hsa-miR-935,HIGD2A,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1047350,Homo sapiens,Homo sapiens,hsa-miR-935,HIPK2,0,0,0,0,0,0,1,0,0,2,1,Tier C: Middle
MIRT1049249,Homo sapiens,Homo sapiens,hsa-miR-935,HMGB1,0,0,0,0,0,0,1,0,0,3,1,Tier C: Middle
MIRT1050722,Homo sapiens,Homo sapiens,hsa-miR-935,HNRNPA0,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1052184,Homo sapiens,Homo sapiens,hsa-miR-935,HNRNPUL1,0,0,0,0,0,0,1,0,0,2,1,Tier C: Middle
MIRT1052384,Homo sapiens,Homo sapiens,hsa-miR-935,HNRNPUL2,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1052483,Homo sapiens,Homo sapiens,hsa-miR-935,HNRPLL,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1052980,Homo sapiens,Homo sapiens,hsa-miR-935,HOOK3,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1053200,Homo sapiens,Homo sapiens,hsa-miR-935,HOXA4,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1057091,Homo sapiens,Homo sapiens,hsa-miR-935,HSPH1,0,0,0,0,0,0,1,1,1,2,2,Tier B: High
MIRT1058733,Homo sapiens,Homo sapiens,hsa-miR-935,ICK,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1059007,Homo sapiens,Homo sapiens,hsa-miR-935,ID2,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1061819,Homo sapiens,Homo sapiens,hsa-miR-935,IGF1R,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1063330,Homo sapiens,Homo sapiens,hsa-miR-935,IKZF2,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1063792,Homo sapiens,Homo sapiens,hsa-miR-935,IL16,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1064066,Homo sapiens,Homo sapiens,hsa-miR-935,IL17RD,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1064176,Homo sapiens,Homo sapiens,hsa-miR-935,IL18R1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1064393,Homo sapiens,Homo sapiens,hsa-miR-935,IL1RAP,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1064994,Homo sapiens,Homo sapiens,hsa-miR-935,IL4R,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1065987,Homo sapiens,Homo sapiens,hsa-miR-935,IMPAD1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1066643,Homo sapiens,Homo sapiens,hsa-miR-935,INHBB,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1067100,Homo sapiens,Homo sapiens,hsa-miR-935,INO80D,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1067136,Homo sapiens,Homo sapiens,hsa-miR-935,INPP4A,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1068703,Homo sapiens,Homo sapiens,hsa-miR-935,IPMK,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1072118,Homo sapiens,Homo sapiens,hsa-miR-935,IRS1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1072251,Homo sapiens,Homo sapiens,hsa-miR-935,IRS2,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1073309,Homo sapiens,Homo sapiens,hsa-miR-935,ITCH,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1073513,Homo sapiens,Homo sapiens,hsa-miR-935,ITGA2,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1074746,Homo sapiens,Homo sapiens,hsa-miR-935,ITPK1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1077275,Homo sapiens,Homo sapiens,hsa-miR-935,JMY,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1077968,Homo sapiens,Homo sapiens,hsa-miR-935,JRKL,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1080250,Homo sapiens,Homo sapiens,hsa-miR-935,KCNA3,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1083930,Homo sapiens,Homo sapiens,hsa-miR-935,KDELR2,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1084335,Homo sapiens,Homo sapiens,hsa-miR-935,KDM2B,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1086321,Homo sapiens,Homo sapiens,hsa-miR-935,KIAA0196,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1091466,Homo sapiens,Homo sapiens,hsa-miR-935,KIAA1549,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1096780,Homo sapiens,Homo sapiens,hsa-miR-935,KLF6,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1098380,Homo sapiens,Homo sapiens,hsa-miR-935,KLHL28,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1099730,Homo sapiens,Homo sapiens,hsa-miR-935,KPNA1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1100149,Homo sapiens,Homo sapiens,hsa-miR-935,KPNA4,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1102184,Homo sapiens,Homo sapiens,hsa-miR-935,KSR1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1102454,Homo sapiens,Homo sapiens,hsa-miR-935,KTN1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1103055,Homo sapiens,Homo sapiens,hsa-miR-935,LACTB,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1104601,Homo sapiens,Homo sapiens,hsa-miR-935,LARP4,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1108060,Homo sapiens,Homo sapiens,hsa-miR-935,LETMD1,0,0,0,0,0,0,1,0,0,2,1,Tier C: Middle
MIRT1111500,Homo sapiens,Homo sapiens,hsa-miR-935,LMBRD2,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1113451,Homo sapiens,Homo sapiens,hsa-miR-935,LOC100507421,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1113755,Homo sapiens,Homo sapiens,hsa-miR-935,LOC221710,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1114109,Homo sapiens,Homo sapiens,hsa-miR-935,LOC401052,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1114152,Homo sapiens,Homo sapiens,hsa-miR-935,LOC401097,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1114562,Homo sapiens,Homo sapiens,hsa-miR-935,LOH12CR1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1115316,Homo sapiens,Homo sapiens,hsa-miR-935,LONRF2,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1115339,Homo sapiens,Homo sapiens,hsa-miR-935,LOX,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1116123,Homo sapiens,Homo sapiens,hsa-miR-935,LPGAT1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1119047,Homo sapiens,Homo sapiens,hsa-miR-935,LRRC19,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1120232,Homo sapiens,Homo sapiens,hsa-miR-935,LRRC58,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1120628,Homo sapiens,Homo sapiens,hsa-miR-935,LRRC8B,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1124405,Homo sapiens,Homo sapiens,hsa-miR-935,LZTFL1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1126468,Homo sapiens,Homo sapiens,hsa-miR-935,MAK16,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1128495,Homo sapiens,Homo sapiens,hsa-miR-935,MAP3K13,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1133625,Homo sapiens,Homo sapiens,hsa-miR-935,MAT2A,0,0,0,0,0,0,1,0,0,2,1,Tier C: Middle
MIRT1135335,Homo sapiens,Homo sapiens,hsa-miR-935,MBLAC2,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1137429,Homo sapiens,Homo sapiens,hsa-miR-935,MCL1,0,0,0,0,0,0,1,1,1,4,2,Tier B: High
MIRT1140194,Homo sapiens,Homo sapiens,hsa-miR-935,MECP2,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1140269,Homo sapiens,Homo sapiens,hsa-miR-935,MED10,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1142697,Homo sapiens,Homo sapiens,hsa-miR-935,MEGF9,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1147312,Homo sapiens,Homo sapiens,hsa-miR-935,MGAT4A,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1152204,Homo sapiens,Homo sapiens,hsa-miR-935,MLLT4,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1152559,Homo sapiens,Homo sapiens,hsa-miR-935,MLX,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1155050,Homo sapiens,Homo sapiens,hsa-miR-935,MOCS1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1155551,Homo sapiens,Homo sapiens,hsa-miR-935,MORF4L1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1155737,Homo sapiens,Homo sapiens,hsa-miR-935,MOSC1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1156567,Homo sapiens,Homo sapiens,hsa-miR-935,MPP7,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1160261,Homo sapiens,Homo sapiens,hsa-miR-935,MRPS25,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1160385,Homo sapiens,Homo sapiens,hsa-miR-935,MRPS30,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1161163,Homo sapiens,Homo sapiens,hsa-miR-935,MSH2,0,0,0,0,0,0,1,1,1,2,2,Tier B: High
MIRT1162987,Homo sapiens,Homo sapiens,hsa-miR-935,MTF2,0,0,0,0,0,0,1,0,0,2,1,Tier C: Middle
MIRT1164746,Homo sapiens,Homo sapiens,hsa-miR-935,MTPAP,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1165137,Homo sapiens,Homo sapiens,hsa-miR-935,MTR,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1165500,Homo sapiens,Homo sapiens,hsa-miR-935,MTSS1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1166710,Homo sapiens,Homo sapiens,hsa-miR-935,MX2,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1167163,Homo sapiens,Homo sapiens,hsa-miR-935,MXRA7,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1169207,Homo sapiens,Homo sapiens,hsa-miR-935,MYO10,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1170144,Homo sapiens,Homo sapiens,hsa-miR-935,MYO6,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1172256,Homo sapiens,Homo sapiens,hsa-miR-935,NAA50,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1172527,Homo sapiens,Homo sapiens,hsa-miR-935,NACA2,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1172530,Homo sapiens,Homo sapiens,hsa-miR-935,NACA,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1173302,Homo sapiens,Homo sapiens,hsa-miR-935,NAMPT,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1173653,Homo sapiens,Homo sapiens,hsa-miR-935,NAP1L1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1173736,Homo sapiens,Homo sapiens,hsa-miR-935,NAP1L4,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1173965,Homo sapiens,Homo sapiens,hsa-miR-935,NAPEPLD,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1174295,Homo sapiens,Homo sapiens,hsa-miR-935,NAT10,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1177405,Homo sapiens,Homo sapiens,hsa-miR-935,NCOA7,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1178774,Homo sapiens,Homo sapiens,hsa-miR-935,NDUFA4,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1179472,Homo sapiens,Homo sapiens,hsa-miR-935,NECAB1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1179821,Homo sapiens,Homo sapiens,hsa-miR-935,NEDD4L,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1182548,Homo sapiens,Homo sapiens,hsa-miR-935,NFE2L1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1182858,Homo sapiens,Homo sapiens,hsa-miR-935,NFIA,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1184004,Homo sapiens,Homo sapiens,hsa-miR-935,NFYB,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1184471,Homo sapiens,Homo sapiens,hsa-miR-935,NHLRC2,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1187268,Homo sapiens,Homo sapiens,hsa-miR-935,NLRP3,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1188901,Homo sapiens,Homo sapiens,hsa-miR-935,NOLC1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1189421,Homo sapiens,Homo sapiens,hsa-miR-935,NOS1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
