MTI ID,Species (miRNA),Species (Target),miRNA,Target Gene,Reporter Assay,Western Blot,qPCR,Microarray,NGS,pSILAC,CLIP-Seq,CLASH,Other,Sum,Papers,Score
MIRT648820,Homo sapiens,Homo sapiens,hsa-miR-204-3p,ZNF689,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT650349,Homo sapiens,Homo sapiens,hsa-miR-204-3p,TREM1,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT650375,Homo sapiens,Homo sapiens,hsa-miR-204-3p,MOCS3,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT651407,Homo sapiens,Homo sapiens,hsa-miR-204-3p,ZBTB12,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT656302,Homo sapiens,Homo sapiens,hsa-miR-204-3p,METTL1,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT663780,Homo sapiens,Homo sapiens,hsa-miR-204-3p,PEX26,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT665844,Homo sapiens,Homo sapiens,hsa-miR-204-3p,TIAL1,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT668931,Homo sapiens,Homo sapiens,hsa-miR-204-3p,COL9A2,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT669675,Homo sapiens,Homo sapiens,hsa-miR-204-3p,ACAP2,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT669909,Homo sapiens,Homo sapiens,hsa-miR-204-3p,KIAA0754,0,0,0,0,1,0,1,0,0,2,4,Tier C: Middle
MIRT670370,Homo sapiens,Homo sapiens,hsa-miR-204-3p,ULBP3,0,0,0,0,1,0,1,0,0,3,4,Tier C: Middle
MIRT670644,Homo sapiens,Homo sapiens,hsa-miR-204-3p,BVES,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT670751,Homo sapiens,Homo sapiens,hsa-miR-204-3p,HOOK3,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT678878,Homo sapiens,Homo sapiens,hsa-miR-204-3p,FAM118A,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT683191,Homo sapiens,Homo sapiens,hsa-miR-204-3p,TAF1D,0,0,0,0,1,0,1,0,0,3,2,Tier C: Middle
MIRT688081,Homo sapiens,Homo sapiens,hsa-miR-204-3p,GLUL,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT689003,Homo sapiens,Homo sapiens,hsa-miR-204-3p,ATP6AP1,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT693510,Homo sapiens,Homo sapiens,hsa-miR-204-3p,MOB3A,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT698508,Homo sapiens,Homo sapiens,hsa-miR-204-3p,TGFBR1,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT703932,Homo sapiens,Homo sapiens,hsa-miR-204-3p,EPG5,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT706496,Homo sapiens,Homo sapiens,hsa-miR-204-3p,SEPT6,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT708334,Homo sapiens,Homo sapiens,hsa-miR-204-3p,DERL2,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT708398,Homo sapiens,Homo sapiens,hsa-miR-204-3p,XKR7,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT709763,Homo sapiens,Homo sapiens,hsa-miR-204-3p,,0,0,0,0,1,0,0,0,0,1,1,Tier C: Middle
MIRT710229,Homo sapiens,Homo sapiens,hsa-miR-204-3p,KCNK1,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT711999,Homo sapiens,Homo sapiens,hsa-miR-204-3p,F9,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT712729,Homo sapiens,Homo sapiens,hsa-miR-204-3p,NCAPG2,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT713112,Homo sapiens,Homo sapiens,hsa-miR-204-3p,TMBIM4,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT713442,Homo sapiens,Homo sapiens,hsa-miR-204-3p,AJAP1,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT713832,Homo sapiens,Homo sapiens,hsa-miR-204-3p,NUP98,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT714981,Homo sapiens,Homo sapiens,hsa-miR-204-3p,RAB21,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT716222,Homo sapiens,Homo sapiens,hsa-miR-204-3p,TRIM17,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT718127,Homo sapiens,Homo sapiens,hsa-miR-204-3p,CHST4,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT718434,Homo sapiens,Homo sapiens,hsa-miR-204-3p,ZNF85,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT719331,Homo sapiens,Homo sapiens,hsa-miR-204-3p,STAC,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT720014,Homo sapiens,Homo sapiens,hsa-miR-204-3p,CBX5,0,0,0,0,1,0,1,0,0,4,2,Tier C: Middle
MIRT720506,Homo sapiens,Homo sapiens,hsa-miR-204-3p,PHKG2,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT722522,Homo sapiens,Homo sapiens,hsa-miR-204-3p,PLXNA2,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT725100,Homo sapiens,Homo sapiens,hsa-miR-204-3p,TMEM120B,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT725259,Homo sapiens,Homo sapiens,hsa-miR-204-3p,PARVB,0,0,0,0,1,0,1,0,0,2,2,Tier C: Middle
MIRT734820,Homo sapiens,Homo sapiens,hsa-miR-204-3p,RUNX2,0,1,0,1,0,0,0,0,0,2,0,Tier D: Low
MIRT734821,Homo sapiens,Homo sapiens,hsa-miR-204-3p,SPARC,0,1,0,1,0,0,0,0,0,2,0,Tier D: Low
MIRT735627,Homo sapiens,Homo sapiens,hsa-miR-204-3p,MAP3K13,1,0,0,0,0,0,0,0,0,1,0,Tier C: Middle
MIRT736051,Homo sapiens,Homo sapiens,hsa-miR-204-3p,USP47,0,0,0,1,0,0,0,0,0,1,0,Tier D: Low
MIRT736052,Homo sapiens,Homo sapiens,hsa-miR-204-3p,RAB22A,0,0,0,1,0,0,0,0,0,1,0,Tier D: Low
MIRT737311,Homo sapiens,Homo sapiens,hsa-miR-204-3p,CXCR4,1,0,1,0,0,0,0,0,0,2,0,Tier C: Middle
MIRT737537,Homo sapiens,Homo sapiens,hsa-miR-204-3p,XIST,1,1,1,0,0,0,0,0,0,3,0,Tier B: High
MIRT737538,Homo sapiens,Homo sapiens,hsa-miR-204-3p,IRF2,1,1,0,0,0,0,0,0,0,2,0,Tier B: High
MIRT740344,Homo sapiens,Homo sapiens,hsa-miR-204-3p,ADGRD1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
