MTI ID,Species (miRNA),Species (Target),miRNA,Target Gene,Reporter Assay,Western Blot,qPCR,Microarray,NGS,pSILAC,CLIP-Seq,CLASH,Other,Sum,Papers,Score
MIRT1059526,Homo sapiens,Homo sapiens,hsa-miR-512-3p,IDO1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1059684,Homo sapiens,Homo sapiens,hsa-miR-512-3p,IDS,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1060770,Homo sapiens,Homo sapiens,hsa-miR-512-3p,IFNAR1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1062015,Homo sapiens,Homo sapiens,hsa-miR-512-3p,IGF2BP3,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1063460,Homo sapiens,Homo sapiens,hsa-miR-512-3p,IL10,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1064287,Homo sapiens,Homo sapiens,hsa-miR-512-3p,IL1R1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1064762,Homo sapiens,Homo sapiens,hsa-miR-512-3p,IL28RA,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1069340,Homo sapiens,Homo sapiens,hsa-miR-512-3p,IPP,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1070407,Homo sapiens,Homo sapiens,hsa-miR-512-3p,IRAK1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1070854,Homo sapiens,Homo sapiens,hsa-miR-512-3p,IRF1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1070944,Homo sapiens,Homo sapiens,hsa-miR-512-3p,IRF2,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1072416,Homo sapiens,Homo sapiens,hsa-miR-512-3p,IRX4,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1074781,Homo sapiens,Homo sapiens,hsa-miR-512-3p,ITPK1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1075803,Homo sapiens,Homo sapiens,hsa-miR-512-3p,IYD,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1076083,Homo sapiens,Homo sapiens,hsa-miR-512-3p,JAK1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1078922,Homo sapiens,Homo sapiens,hsa-miR-512-3p,KAT7,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1079792,Homo sapiens,Homo sapiens,hsa-miR-512-3p,KBTBD6,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1081048,Homo sapiens,Homo sapiens,hsa-miR-512-3p,KCNH1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1083754,Homo sapiens,Homo sapiens,hsa-miR-512-3p,KDELC2,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1084217,Homo sapiens,Homo sapiens,hsa-miR-512-3p,KDM2A,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
